epoch,r2,rmse,rpd,rpiq,train_r2,train_rmse,train_rpd,train_rpiq,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8
520,0.76458,2.0611801147460938,0.7161499857902527,1.3856600522994995,0.7719,1.414489984512329,2.093869924545288,0.7096800208091736,684,935,1419,2021,2235,2771,3465,3609
530,0.76943,2.0827701091766357,0.7236499786376953,1.3712999820709229,0.77562,1.402899980545044,2.111180067062378,0.7155399918556213,676,927,1400,2023,2236,2770,3467,3604
540,0.76939,2.0825600624084473,0.723580002784729,1.3714300394058228,0.77693,1.3988100290298462,2.1173501014709473,0.7176300287246704,668,915,1415,2022,2234,2774,3466,3612
550,0.77421,2.104710102081299,0.7312700152397156,1.3569999933242798,0.77952,1.3906500339508057,2.129770040512085,0.7218400239944458,675,924,1419,2023,2237,2769,3467,3607
560,0.77694,2.1175100803375244,0.7357199788093567,1.3487999439239502,0.78198,1.3828999996185303,2.141710042953491,0.7258899807929993,678,932,1413,2023,2236,2771,3467,3607
570,0.77892,2.1269800662994385,0.7390099763870239,1.3428000211715698,0.78416,1.375939965248108,2.152549982070923,0.7295600175857544,675,927,1408,2024,2236,2769,3467,3608
580,0.78078,2.1360199451446533,0.7421500086784363,1.3371100425720215,0.7861,1.3697600364685059,2.162260055541992,0.7328500151634216,675,928,1404,2025,2236,2768,3467,3608
590,0.78282,2.145979881286621,0.7456099987030029,1.330899953842163,0.78785,1.3641400337219238,2.171149969100952,0.7358700037002563,676,929,1401,2025,2236,2768,3467,3607
600,0.78403,2.152009963989258,0.7477099895477295,1.3271700143814087,0.78917,1.3598999977111816,2.1779301166534424,0.7381700277328491,677,930,1422,2024,2238,2768,3467,3608
610,0.78581,2.1609199047088623,0.7508000135421753,1.3216999769210815,0.79058,1.355329990386963,2.185270071029663,0.7406499981880188,682,940,1432,2024,2239,2770,3466,3608
620,0.78775,2.1707699298858643,0.7542200088500977,1.3157000541687012,0.79222,1.3500200510025024,2.1938700675964355,0.7435700297355652,681,938,1429,2024,2239,2769,3466,3605
630,0.78921,2.178270101547241,0.7568299770355225,1.3111799955368042,0.79372,1.3451299667358398,2.201849937438965,0.7462700009346008,678,934,1424,2024,2239,2770,3466,3606
640,0.79132,2.1892499923706055,0.760640025138855,1.3046000003814697,0.79504,1.3408299684524536,2.208899974822998,0.7486600279808044,677,931,1420,2024,2239,2769,3467,3606
650,0.79251,2.1955199241638184,0.7628200054168701,1.3008699417114258,0.79633,1.336590051651001,2.215909957885742,0.751039981842041,678,931,1418,2024,2239,2768,3467,3605
660,0.79373,2.202009916305542,0.7650799751281738,1.2970399856567383,0.79753,1.332669973373413,2.222440004348755,0.753250002861023,678,931,1417,2025,2240,2768,3467,3606
670,0.79464,2.2069199085235596,0.7667800188064575,1.294160008430481,0.79867,1.328909993171692,2.22871994972229,0.7553799748420715,678,931,1418,2025,2239,2769,3467,3606
680,0.79543,2.211129903793335,0.7682499885559082,1.2916899919509888,0.79973,1.3253899812698364,2.2346301078796387,0.7573800086975098,678,931,1418,2025,2239,2769,3466,3606
690,0.79711,2.2202999591827393,0.7714300155639648,1.2863600254058838,0.80079,1.3218799829483032,2.2405600547790527,0.7593899965286255,679,931,1419,2024,2240,2769,3467,3606
700,0.79832,2.2269198894500732,0.7737299799919128,1.2825299501419067,0.80179,1.3185499906539917,2.246229887008667,0.7613199949264526,679,930,1420,2025,2240,2770,3466,3606
710,0.79867,2.2288498878479004,0.774399995803833,1.2814199924468994,0.80277,1.3152799606323242,2.251810073852539,0.7632099986076355,678,929,1420,2025,2240,2770,3466,3606
720,0.80061,2.2396700382232666,0.7781599760055542,1.275230050086975,0.80375,1.3120299577713013,2.257390022277832,0.7651000022888184,677,927,1420,2024,2240,2769,3466,3606
730,0.80044,2.2387499809265137,0.7778400182723999,1.2757600545883179,0.80468,1.3089300394058228,2.262739896774292,0.7669100165367126,677,926,1419,2025,2242,2769,3466,3605
740,0.8024,2.249840021133423,0.7817000150680542,1.269469976425171,0.80564,1.305709958076477,2.2683300971984863,0.7688000202178955,676,925,1419,2025,2242,2769,3466,3606
750,0.8026,2.250930070877075,0.7820799946784973,1.2688499689102173,0.80651,1.3027499914169312,2.273469924926758,0.770550012588501,677,925,1420,2025,2242,2769,3466,3606
760,0.80455,2.2621400356292725,0.7859699726104736,1.2625600099563599,0.8073,1.3000999689102173,2.2781100273132324,0.7721199989318848,676,925,1420,2025,2242,2768,3466,3606
770,0.80434,2.2609500885009766,0.7855600118637085,1.2632299661636353,0.80819,1.2970999479293823,2.283370018005371,0.7738999724388123,677,925,1420,2025,2242,2770,3466,3606
780,0.80584,2.269659996032715,0.7885800004005432,1.2583800554275513,0.80901,1.2943300008773804,2.288259983062744,0.7755600214004517,677,925,1420,2025,2243,2769,3466,3606
790,0.80672,2.27482008934021,0.7903800010681152,1.2555299997329712,0.80982,1.2915799617767334,2.2931299209594727,0.777209997177124,678,925,1420,2025,2242,2770,3466,3606
800,0.80689,2.2758500576019287,0.7907299995422363,1.2549599409103394,0.8106,1.2889200448989868,2.297869920730591,0.7788199782371521,678,925,1421,2025,2243,2771,3466,3606
810,0.8078,2.2811899185180664,0.7925900220870972,1.252020001411438,0.81139,1.2862399816513062,2.302649974822998,0.7804399728775024,678,924,1423,2025,2242,2770,3466,3606
820,0.80847,2.2851901054382324,0.7939800024032593,1.2498300075531006,0.81213,1.2837200164794922,2.3071799278259277,0.7819700241088867,678,925,1424,2025,2243,2772,3465,3607
830,0.80888,2.2876598834991455,0.7948399782180786,1.248479962348938,0.81283,1.2813199758529663,2.311500072479248,0.7834399938583374,678,924,1426,2025,2243,2771,3465,3607
840,0.80988,2.2936599254608154,0.7969200015068054,1.24521005153656,0.81357,1.2788000106811523,2.3160600662231445,0.7849799990653992,678,925,1427,2025,2245,2772,3466,3607
850,0.81106,2.3008201122283936,0.7994099855422974,1.2413400411605835,0.8143,1.2762900590896606,2.3206100463867188,0.7865200042724609,678,925,1429,2025,2245,2772,3466,3607
860,0.81193,2.3060901165008545,0.8012400269508362,1.2384999990463257,0.81498,1.2739399671554565,2.324889898300171,0.7879700064659119,678,924,1430,2025,2245,2772,3466,3607
870,0.8125,2.3096001148223877,0.8024600148200989,1.2366199493408203,0.81565,1.271630048751831,2.3291099071502686,0.7894099950790405,679,924,1431,2024,2246,2772,3466,3608
880,0.81282,2.311609983444214,0.8031600117683411,1.235550045967102,0.81629,1.2694200277328491,2.333159923553467,0.7907800078392029,679,923,1432,2025,2246,2772,3466,3608
890,0.81264,2.310499906539917,0.8027700185775757,1.2361400127410889,0.8168,1.2676600217819214,2.336400032043457,0.7918699979782104,679,924,1433,2024,2246,2772,3465,3609
900,0.81412,2.3196499347686768,0.8059499859809875,1.2312599420547485,0.81752,1.2651599645614624,2.3410298824310303,0.7934399843215942,679,923,1434,2024,2247,2772,3465,3609
910,0.81534,2.327310085296631,0.8086100220680237,1.2272100448608398,0.81809,1.2631900310516357,2.3446600437164307,0.7946799993515015,680,922,1435,2024,2249,2772,3466,3609
920,0.815,2.325160026550293,0.8078699707984924,1.2283400297164917,0.81866,1.261199951171875,2.34837007522583,0.795930027961731,680,923,1436,2024,2250,2773,3465,3609
930,0.81635,2.3336799144744873,0.8108299970626831,1.2238600254058838,0.81923,1.259220004081726,2.352060079574585,0.7971799969673157,680,922,1437,2024,2250,2772,3465,3608
940,0.81623,2.3329100608825684,0.8105599880218506,1.2242599725723267,0.81975,1.2574000358581543,2.3554799556732178,0.7983400225639343,680,922,1437,2024,2250,2773,3465,3608
950,0.8163,2.3333899974823,0.81072998046875,1.2240099906921387,0.8202,1.2558499574661255,2.358380079269409,0.7993299961090088,681,922,1438,2024,2250,2772,3465,3608
960,0.81816,2.3452699184417725,0.8148499727249146,1.217810034751892,0.82073,1.2539900541305542,2.361870050430298,0.8005099892616272,681,921,1439,2024,2251,2773,3465,3608
970,0.81792,2.34375,0.8143200278282166,1.2186000347137451,0.82124,1.2521799802780151,2.3652899265289307,0.8016700148582458,680,921,1440,2024,2253,2773,3465,3608
980,0.81915,2.3516900539398193,0.817080020904541,1.2144900560379028,0.82168,1.2506699562072754,2.3681399822235107,0.8026300072669983,680,920,1441,2024,2253,2773,3465,3608
990,0.81877,2.3492000102996826,0.8162199854850769,1.2157700061798096,0.82216,1.2489900588989258,2.371340036392212,0.8037199974060059,680,920,1442,2024,2253,2772,3465,3607
