algorithm,dataset,target_size,scaler_y,mode,train_size,r2,rmse,rpd,rpiq,r2_o,rmse_o,rpd_o,rpiq_o,train_r2,train_rmse,train_rpd,train_rpiq,train_r2_o,train_rmse_o,train_rpd_o,train_rpiq_o,execution_time,params,fold,selected_bands
bsdrcnn,lucas,8,robust,static,0.75,0.7581270933151245,1.4897199869155884,2.0335097312927246,0.7066308259963989,0.7581270933151245,38.881690979003906,2.0335094928741455,0.7066308259963989,0.747307538986206,1.4595423936843872,1.9893773794174194,0.6746459007263184,0.747307538986206,38.094058990478516,1.9893772602081299,0.6746457815170288,32.87302613258362,289,0,466|927|1389|1850|2312|2773|3235|3696
bsdrcnn,lucas,8,robust,static,0.75,0.7548213005065918,1.4850784540176392,2.019753932952881,0.668205201625824,0.754821240901947,38.76054763793945,2.01975417137146,0.668205201625824,0.7498286366462708,1.457538366317749,1.9993759393692017,0.6887169480323792,0.749828577041626,38.041751861572266,1.9993760585784912,0.6887170076370239,27.3954439163208,289,1,466|927|1389|1850|2312|2773|3235|3696
bsdrcnn,lucas,8,robust,static,0.75,0.7524456977844238,1.429675817489624,2.010039806365967,0.702139139175415,0.752445638179779,37.31454086303711,2.0100395679473877,0.7021391987800598,0.751895010471344,1.4723914861679077,2.0076849460601807,0.6817693710327148,0.751895010471344,38.42941665649414,2.0076849460601807,0.6817694306373596,27.475950956344604,289,2,466|927|1389|1850|2312|2773|3235|3696
bsdrcnn,lucas,8,robust,static,0.75,0.7107059955596924,1.5171233415603638,1.8593885898590088,0.6509344577789307,0.7107059955596924,39.59691619873047,1.8593887090682983,0.6509345769882202,0.7606982588768005,1.454223394393921,2.0442798137664795,0.6929215788841248,0.7606982588768005,37.95522689819336,2.0442800521850586,0.6929216980934143,27.52169179916382,289,3,466|927|1389|1850|2312|2773|3235|3696
bsdrcnn,lucas,8,robust,static,0.75,0.7478482723236084,1.548948884010315,1.991631031036377,0.6425071954727173,0.7478482723236084,40.42756271362305,1.991631269454956,0.6425071954727173,0.7501655220985413,1.4414997100830078,2.0007236003875732,0.6943864226341248,0.7501655220985413,37.62314224243164,2.0007238388061523,0.6943864226341248,27.52285623550415,289,4,466|927|1389|1850|2312|2773|3235|3696
bsdrcnn,lucas,8,robust,static,0.75,0.7389895915985107,1.5427172183990479,1.9575414657592773,0.663108229637146,0.7389895915985107,40.26491928100586,1.9575414657592773,0.663108229637146,0.7536624670028687,1.4427145719528198,2.0148744583129883,0.6904821395874023,0.7536624670028687,37.65484619140625,2.0148744583129883,0.6904821991920471,27.922160148620605,289,5,466|927|1389|1850|2312|2773|3235|3696
bsdrcnn,lucas,8,robust,static,0.75,0.7245303392410278,1.5050373077392578,1.9054735898971558,0.6517067551612854,0.7245302796363831,39.28147506713867,1.9054735898971558,0.6517066359519958,0.7574164867401123,1.4568387269973755,2.030404806137085,0.6916776299476624,0.7574164867401123,38.02349090576172,2.030404806137085,0.6916776895523071,27.531277418136597,289,6,466|927|1389|1850|2312|2773|3235|3696
bsdrcnn,lucas,8,robust,static,0.75,0.7606770992279053,1.4997758865356445,2.0443146228790283,0.666127622127533,0.7606770992279053,39.14414978027344,2.044314384460449,0.6661276817321777,0.7444872856140137,1.4611985683441162,1.9783679246902466,0.684369683265686,0.7444872856140137,38.13728332519531,1.9783679246902466,0.6843697428703308,27.687642097473145,289,7,466|927|1389|1850|2312|2773|3235|3696
bsdrcnn,lucas,8,robust,static,0.75,0.7682051658630371,1.41195547580719,2.0772464275360107,0.7190918326377869,0.7682051658630371,36.85203552246094,2.0772464275360107,0.7190918922424316,0.7456479072570801,1.481014370918274,1.9828764200210571,0.6726258397102356,0.7456479072570801,38.65447235107422,1.9828764200210571,0.6726258993148804,27.707911014556885,289,8,466|927|1389|1850|2312|2773|3235|3696
bsdrcnn,lucas,8,robust,static,0.75,0.7618839144706726,1.4977060556411743,2.0494885444641113,0.6715250015258789,0.7618839144706726,39.090126037597656,2.0494885444641113,0.6715251803398132,0.7457094192504883,1.4571456909179688,1.9831163883209229,0.6862731575965881,0.7457094192504883,38.03150177001953,1.9831161499023438,0.6862732768058777,27.68179702758789,289,9,466|927|1389|1850|2312|2773|3235|3696
bsdrcnn,lucas,16,robust,static,0.75,0.871695876121521,1.0416959524154663,2.792026996612549,0.9259509444236755,0.871695876121521,27.188264846801758,2.792026996612549,0.9259510040283203,0.8821285963058472,1.010926604270935,2.9127893447875977,1.0081415176391602,0.8821285963058472,26.38518524169922,2.9127893447875977,1.0081415176391602,101.70189452171326,4641,0,249|493|737|982|1226|1470|1715|1959|2203|2448|2692|2936|3181|3425|3669|3914
bsdrcnn,lucas,16,robust,static,0.75,0.8475924134254456,1.1526086330413818,2.5617494583129883,0.8675971627235413,0.8475924134254456,30.083087921142578,2.56174898147583,0.8675971031188965,0.8881776928901672,0.9797788262367249,2.9905364513397217,1.0216161012649536,0.8881776928901672,25.572227478027344,2.9905362129211426,1.0216162204742432,101.71005845069885,4641,1,249|493|737|982|1226|1470|1715|1959|2203|2448|2692|2936|3181|3425|3669|3914
bsdrcnn,lucas,16,robust,static,0.75,0.8449169397354126,1.125910758972168,2.539555311203003,0.8711551427841187,0.8449169397354126,29.386272430419922,2.539555311203003,0.8711550831794739,0.8912073969841003,0.9765120148658752,3.031891345977783,1.0328810214996338,0.8912073969841003,25.486963272094727,3.0318915843963623,1.0328809022903442,102.43581891059875,4641,2,249|493|737|982|1226|1470|1715|1959|2203|2448|2692|2936|3181|3425|3669|3914
