algorithm,dataset,target_size,scaler_y,mode,train_size,r2,rmse,rpd,rpiq,train_r2,train_rmse,train_rpd,train_rpiq,execution_time
bsdrcnn,lucas,128,robust,dyn,0.35,0.8955374956130981,0.9493572115898132,3.0941054821014404,1.0573800802230835,0.9387493133544922,0.7257312536239624,4.040851593017578,1.3620823621749878,137.62080717086792
bsdrcnn,lucas,128,robust,dyn,0.45,0.902157187461853,0.9144278764724731,3.1970810890197754,1.1061497926712036,0.9320815801620485,0.7689334154129028,3.837323427200317,1.2855544090270996,173.69977712631226
bsdrcnn,lucas,128,robust,dyn,0.55,0.9001527428627014,0.9068634510040284,3.164857149124145,1.090027093887329,0.9347487688064576,0.7632864713668823,3.914927959442138,1.3251829147338867,216.97846102714536
bsdrcnn,lucas,128,robust,dyn,0.65,0.9020344018936156,0.901474118232727,3.1951537132263184,1.1220446825027466,0.9314358830451964,0.7763835787773132,3.8191518783569336,1.2818543910980225,257.02452969551086
bsdrcnn,lucas,128,robust,dyn,0.75,0.9051039218902588,0.8738585114479065,3.2465028762817383,1.1476383209228516,0.9285503029823304,0.7932677865028381,3.7412190437316895,1.2606083154678345,296.8291962146759
bsdrcnn,lucas,128,robust,dyn,0.85,0.9021642804145812,0.8911634683609009,3.1975526809692383,1.1049312353134155,0.9303646087646484,0.7786086797714233,3.7896296977996826,1.2929538488388062,329.93099904060364
bsdrcnn,lucas,128,robust,dyn,0.95,0.9124303460121156,0.8191307783126831,3.380823135375977,1.1447981595993042,0.9262047410011292,0.7997636198997498,3.681258201599121,1.2599507570266724,375.9770300388336
bsdrcnn,lucas,256,robust,dyn,0.05,0.825980544090271,1.228391170501709,2.397240400314331,0.8171919584274292,0.9797045588493348,0.3927121758460998,7.022639274597168,2.3902933597564697,39.18688058853149
bsdrcnn,lucas,256,robust,dyn,0.15,0.8768576383590698,1.0341157913208008,2.84975814819336,0.97441965341568,0.9380049705505372,0.7146804332733154,4.016872406005859,1.364380121231079,115.33805751800536
bsdrcnn,lucas,256,robust,dyn,0.25,0.9006437659263611,0.9347009658813475,3.172602891921997,1.057563543319702,0.9207446575164796,0.8008018136024475,3.5524306297302246,1.3061621189117432,193.0321547985077
bsdrcnn,lucas,256,robust,dyn,0.35,0.8976194858551025,0.9431819319725036,3.125407695770264,1.0703963041305542,0.9282655119895936,0.7801716327667236,3.7339158058166495,1.2572141885757446,270.51462745666504
bsdrcnn,lucas,256,robust,dyn,0.45,0.8998023271560669,0.9227545261383056,3.1592888832092285,1.0712553262710571,0.9281103014945984,0.7937362194061279,3.7298288345336914,1.279172658920288,348.14713072776794
bsdrcnn,lucas,256,robust,dyn,0.55,0.9055732488632202,0.9150042533874512,3.254427433013916,1.0918443202972412,0.9208170175552368,0.816246509552002,3.55387544631958,1.229814052581787,425.3198149204254
bsdrcnn,lucas,256,robust,dyn,0.65,0.908003568649292,0.884575605392456,3.297182321548462,1.1174914836883545,0.9248701333999634,0.8074625730514526,3.648455858230591,1.2526824474334717,503.984637260437
bsdrcnn,lucas,256,robust,dyn,0.75,0.9035265445709229,0.8519250154495239,3.219852924346924,1.1423306465148926,0.9170478582382202,0.8631057143211365,3.472158193588257,1.1719238758087158,1086.0570139884949
bsdrcnn,lucas,256,robust,dyn,0.85,0.8935722708702087,0.9062553644180298,3.0657668113708496,1.006203532218933,0.915217936038971,0.8625047206878662,3.4344701766967773,1.1860672235488892,1235.9821121692655
bsdrcnn,lucas,256,robust,dyn,0.95,0.9009819626808168,0.8926101326942444,3.179377794265747,1.0698745250701904,0.91973876953125,0.8331162333488464,3.529860734939575,1.2049115896224976,948.1213896274568
bsdrcnn,lucas,512,robust,dyn,0.05,0.8080164194107056,1.284779071807861,2.282330274581909,0.778343915939331,0.9994231462478638,0.0720359832048416,41.65596008300781,13.562826156616213,84.71026158332825
bsdrcnn,lucas,512,robust,dyn,0.15,0.8500857949256897,1.1291931867599487,2.5827975273132324,0.8720158338546753,0.9795217514038086,0.435221403837204,6.989079475402832,2.482552051544189,255.823630809784
bsdrcnn,lucas,512,robust,dyn,0.25,0.8786511421203613,1.0290592908859253,2.8707504272460938,0.9680381417274476,0.961772918701172,0.5629898309707642,5.115100860595703,1.8306748867034912,431.7120785713196
bsdrcnn,lucas,512,robust,dyn,0.35,0.8881497979164124,0.9728657603263856,2.990177154541016,1.0278910398483276,0.9714890718460084,0.5039318799972534,5.922741889953613,1.999601125717163,2686.5536313056946
bsdrcnn,lucas,512,robust,dyn,0.45,0.9020318388938904,0.9036243557929992,3.195035696029663,1.0981744527816772,0.96071457862854,0.5933763980865479,5.045526504516602,1.7046416997909546,982.9888753890992
bsdrcnn,lucas,512,robust,dyn,0.55,0.8882769346237183,1.0109213590621948,2.991925001144409,1.0195168256759644,0.9328583478927612,0.7411185503005981,3.8594212532043457,1.313123345375061,4042.739021539688
bsdrcnn,lucas,512,robust,dyn,0.65,0.9033028483390808,0.8890194296836853,3.2160415649414062,1.1388413906097412,0.9520744681358336,0.6515113115310669,4.568061828613281,1.5231311321258545,5143.455768108368
bsdrcnn,lucas,512,robust,dyn,0.75,0.8937959671020508,0.948657214641571,3.0688061714172363,1.0621989965438845,0.9423887729644777,0.7065761685371399,4.166387557983398,1.4098529815673828,7133.901142120361
bsdrcnn,lucas,512,robust,dyn,0.85,0.9190279245376588,0.8618598580360413,3.5147860050201416,1.1558358669281006,0.9466353058815002,0.6742576956748962,4.328970909118652,1.4887948036193848,7715.438610076904
bsdrcnn,lucas,512,robust,dyn,0.95,0.9185081124305724,0.7926247715950012,3.504629850387573,1.2362534999847412,0.9411275386810304,0.7142516374588013,4.1214919090271,1.405431032180786,12710.890988349916
