algorithm,dataset,target_size,scaler_y,mode,r2,rmse,rpd,rpiq,train_r2,train_rmse,train_rpd,train_rpiq,fold,selected_bands
bsdrcnn,lucas,8,robust,semi,0.78,1.4199999570846558,2.130000114440918,0.7200000286102295,0.76,1.409999966621399,2.049999952316284,0.699999988079071,4,583|865|1395|1886|2319|2781|3183|3635
bsdrcnn,lucas,8,robust,semi,0.74,1.5199999809265137,1.9600000381469727,0.6600000262260437,0.78,1.3799999952316284,2.119999885559082,0.7300000190734863,5,561|853|1398|1883|2318|2794|3186|3636
bsdrcnn,lucas,8,robust,semi,0.76,1.5,2.049999952316284,0.6800000071525574,0.77,1.3799999952316284,2.0799999237060547,0.7200000286102295,6,567|856|1397|1883|2322|2801|3200|3643
bsdrcnn,lucas,8,robust,semi,0.77,1.5099999904632568,2.0999999046325684,0.699999988079071,0.77,1.3799999952316284,2.069999933242798,0.7200000286102295,7,558|841|1394|1885|2327|2800|3208|3637
bsdrcnn,lucas,8,robust,semi,0.84,1.2100000381469727,2.509999990463257,0.8799999952316284,0.84,1.149999976158142,2.509999990463257,0.8500000238418579,8,626|854|1393|2019|2362|2780|3468|3609
bsdrcnn,lucas,8,robust,semi,0.76,1.4299999475479126,2.049999952316284,0.6700000166893005,0.77,1.409999966621399,2.0899999141693115,0.7200000286102295,9,556|861|1396|1883|2318|2799|3180|3635
bsdrcnn,lucas,16,robust,static,0.88,0.9800000190734863,2.9000000953674316,1.0399999618530273,0.89,0.9700000286102295,3.0799999237060547,1.0299999713897705,0,249|493|737|982|1226|1470|1715|1959|2203|2448|2692|2936|3181|3425|3669|3914
bsdrcnn,lucas,16,robust,static,0.89,1.0299999713897705,2.950000047683716,0.9800000190734863,0.89,0.9599999785423279,3.0199999809265137,1.0399999618530273,1,249|493|737|982|1226|1470|1715|1959|2203|2448|2692|2936|3181|3425|3669|3914
bsdrcnn,lucas,16,robust,static,0.88,0.9800000190734863,2.869999885559082,0.9900000095367432,0.89,0.9700000286102295,3.069999933242798,1.0499999523162842,2,249|493|737|982|1226|1470|1715|1959|2203|2448|2692|2936|3181|3425|3669|3914
bsdrcnn,lucas,16,robust,static,0.89,0.9800000190734863,2.990000009536743,1.0099999904632568,0.89,0.9599999785423279,3.069999933242798,1.0499999523162842,3,249|493|737|982|1226|1470|1715|1959|2203|2448|2692|2936|3181|3425|3669|3914
bsdrcnn,lucas,16,robust,static,0.88,0.9900000095367432,2.9200000762939453,1.0,0.89,0.9599999785423279,3.0799999237060547,1.0499999523162842,4,249|493|737|982|1226|1470|1715|1959|2203|2448|2692|2936|3181|3425|3669|3914
bsdrcnn,lucas,16,robust,static,0.88,0.9900000095367432,2.880000114440918,1.0299999713897705,0.9,0.949999988079071,3.119999885559082,1.0499999523162842,5,249|493|737|982|1226|1470|1715|1959|2203|2448|2692|2936|3181|3425|3669|3914
bsdrcnn,lucas,16,robust,static,0.87,1.0399999618530273,2.7799999713897705,0.9599999785423279,0.9,0.949999988079071,3.119999885559082,1.059999942779541,6,249|493|737|982|1226|1470|1715|1959|2203|2448|2692|2936|3181|3425|3669|3914
bsdrcnn,lucas,16,robust,static,0.88,0.9700000286102295,2.869999885559082,1.0,0.9,0.9599999785423279,3.0999999046325684,1.0499999523162842,7,249|493|737|982|1226|1470|1715|1959|2203|2448|2692|2936|3181|3425|3669|3914
bsdrcnn,lucas,16,robust,static,0.88,1.0099999904632568,2.930000066757202,0.9700000286102295,0.9,0.949999988079071,3.0899999141693115,1.0800000429153442,8,249|493|737|982|1226|1470|1715|1959|2203|2448|2692|2936|3181|3425|3669|3914
bsdrcnn,lucas,16,robust,static,0.89,1.0,3.0399999618530273,1.0199999809265137,0.89,0.9599999785423279,3.0399999618530273,1.0399999618530273,9,249|493|737|982|1226|1470|1715|1959|2203|2448|2692|2936|3181|3425|3669|3914
bsdrcnn,lucas,16,robust,dyn,0.89,0.9200000166893005,3.0799999237060547,1.100000023841858,0.9,0.9200000166893005,3.2200000286102295,1.0800000429153442,0,257|490|778|965|1356|1508|1781|2000|2136|2359|2610|2962|3465|3570|3734|3906
bsdrcnn,lucas,16,robust,dyn,0.9,0.9700000286102295,3.140000104904175,1.0499999523162842,0.9,0.9100000262260437,3.200000047683716,1.100000023841858,1,272|492|782|972|1385|1516|1776|2003|2140|2380|2611|2964|3465|3553|3738|3907
bsdrcnn,lucas,16,robust,dyn,0.89,0.9300000071525574,3.0299999713897705,1.0399999618530273,0.9,0.9300000071525574,3.2100000381469727,1.090000033378601,2,263|485|769|943|1361|1514|1777|2002|2140|2379|2624|2966|3464|3545|3741|3907
bsdrcnn,lucas,16,robust,dyn,0.9,0.9399999976158142,3.109999895095825,1.0499999523162842,0.9,0.9100000262260437,3.2200000286102295,1.100000023841858,3,286|484|761|930|1399|1518|1783|1999|2140|2408|2622|2965|3468|3565|3732|3906
bsdrcnn,lucas,16,robust,dyn,0.89,0.949999988079071,3.0299999713897705,1.0399999618530273,0.9,0.9100000262260437,3.2200000286102295,1.100000023841858,4,249|478|776|939|1368|1509|1773|2005|2140|2402|2646|2965|3468|3543|3744|3906
bsdrcnn,lucas,16,robust,dyn,0.89,0.949999988079071,3.0,1.0700000524520874,0.9,0.9200000166893005,3.2100000381469727,1.0800000429153442,5,254|492|785|973|1386|1513|1769|2003|2137|2408|2624|2972|3456|3467|3768|3907
bsdrcnn,lucas,16,robust,dyn,0.88,0.9900000095367432,2.9200000762939453,1.0,0.91,0.8999999761581421,3.2799999713897705,1.1100000143051147,6,270|491|779|965|1397|1514|1776|1999|2136|2401|2611|2966|3466|3549|3744|3906
bsdrcnn,lucas,16,robust,dyn,0.88,0.949999988079071,2.9200000762939453,1.0099999904632568,0.91,0.9200000166893005,3.25,1.100000023841858,7,283|493|781|958|1379|1512|1776|2003|2137|2383|2618|2965|3469|3550|3733|3912
bsdrcnn,lucas,16,robust,dyn,0.89,0.9900000095367432,2.9800000190734863,0.9800000190734863,0.9,0.9300000071525574,3.1600000858306885,1.100000023841858,8,254|494|785|968|1368|1513|1771|2003|2134|2392|2621|2969|3468|3509|3756|3906
bsdrcnn,lucas,16,robust,dyn,0.9,0.9700000286102295,3.119999885559082,1.0399999618530273,0.9,0.9200000166893005,3.1600000858306885,1.0800000429153442,9,294|494|791|960|1382|1513|1775|2003|2136|2390|2624|2967|3468|3544|3737|3898
bsdrcnn,lucas,16,robust,semi,0.89,0.949999988079071,2.9700000286102295,1.059999942779541,0.9,0.9300000071525574,3.190000057220459,1.0700000524520874,0,237|478|729|973|1237|1466|1753|1957|2229|2442|2655|2948|3216|3465|3618|3905
bsdrcnn,lucas,16,robust,semi,0.89,0.9900000095367432,3.059999942779541,1.0199999809265137,0.9,0.9300000071525574,3.0999999046325684,1.0700000524520874,1,228|481|743|977|1250|1493|1760|1956|2217|2449|2656|2933|3184|3469|3623|3900
bsdrcnn,lucas,16,robust,semi,0.89,0.949999988079071,2.9800000190734863,1.0199999809265137,0.9,0.9399999976158142,3.1600000858306885,1.0800000429153442,2,253|498|738|973|1237|1476|1730|1959|2223|2449|2650|2925|3219|3465|3629|3903
bsdrcnn,lucas,16,robust,semi,0.89,0.9599999785423279,3.069999933242798,1.0299999713897705,0.9,0.9300000071525574,3.1500000953674316,1.0800000429153442,3,252|508|751|985|1267|1487|1718|1960|2212|2449|2663|2931|3193|3475|3627|3907
bsdrcnn,lucas,16,robust,semi,0.89,0.9599999785423279,3.0299999713897705,1.0299999713897705,0.9,0.9300000071525574,3.180000066757202,1.090000033378601,4,275|501|736|983|1250|1482|1713|1953|2219|2445|2653|2928|3211|3465|3616|3904
bsdrcnn,lucas,16,robust,semi,0.89,0.9599999785423279,2.990000009536743,1.0700000524520874,0.91,0.9100000262260437,3.25,1.100000023841858,5,283|520|753|989|1244|1473|1713|1961|2223|2441|2663|2950|3214|3470|3607|3904
bsdrcnn,lucas,16,robust,semi,0.88,1.0,2.890000104904175,0.9900000095367432,0.9,0.9200000166893005,3.2300000190734863,1.100000023841858,6,299|504|738|981|1257|1482|1736|1962|2216|2439|2655|2924|3220|3468|3615|3907
bsdrcnn,lucas,16,robust,semi,0.88,0.949999988079071,2.930000066757202,1.0199999809265137,0.9,0.9300000071525574,3.2200000286102295,1.090000033378601,7,261|491|737|985|1231|1483|1751|1962|2218|2445|2655|2936|3216|3469|3621|3907
bsdrcnn,lucas,16,robust,semi,0.89,0.9900000095367432,2.990000009536743,0.9900000095367432,0.9,0.9200000166893005,3.190000057220459,1.1100000143051147,8,244|501|751|978|1245|1483|1749|1962|2211|2439|2658|2925|3178|3473|3625|3905
bsdrcnn,lucas,16,robust,semi,0.9,0.9700000286102295,3.119999885559082,1.0399999618530273,0.9,0.9300000071525574,3.130000114440918,1.0700000524520874,9,264|508|732|965|1245|1480|1756|1954|2214|2442|2651|2929|3186|3470|3622|3905
