algorithm,dataset,target_size,scaler_y,mode,train_size,r2,rmse,rpd,rpiq,r2_o,rmse_o,rpd_o,rpiq_o,train_r2,train_rmse,train_rpd,train_rpiq,train_r2_o,train_rmse_o,train_rpd_o,train_rpiq_o,execution_time,params
bsdrcnn_r_4200_2,lucas,4200,robust,static,0.75,0.8876631259918213,1.0008039474487305,2.9838616847991943,1.013553023338318,0.8876631259918213,26.120981216430664,2.9838621616363525,1.0135529041290283,0.9243695139884948,0.8026401996612549,3.636343240737915,1.2375346422195437,0.9243695139884948,20.948909759521484,3.636343002319336,1.2375346422195437,3166.4899468421936,50465
