algorithm,dataset,target_size,scaler_y,mode,r2,rmse,rpd,rpiq,train_r2,train_rmse,train_rpd,train_rpiq
bsdrcnn_r,lucas,8,robust,dyn,0.842,1.1620000004768372,2.515000009536743,0.8650000154972076,0.8479999999999999,1.1519999742507934,2.515000009536743,0.8650000154972076
bsdrcnn_r,lucas,8,robust,semi,0.76,1.4309999823570252,2.0459999799728394,0.7050000011920929,0.767,1.4139999628067017,2.0459999799728394,0.7050000011920929
bsdrcnn_r,lucas,16,robust,dyn,0.884,1.002999985218048,2.945000004768372,1.0079999923706056,0.904,0.914000004529953,2.945000004768372,1.0079999923706056
bsdrcnn_r,lucas,16,robust,semi,0.8719999999999999,1.0509999871253968,2.81300003528595,0.9630000054836272,0.8910000000000002,0.9700000047683716,2.81300003528595,0.9630000054836272
bsdrcnn_r,lucas,32,robust,dyn,0.897,0.9399999976158142,3.089999961853027,1.055999994277954,0.917,0.852999997138977,3.089999961853027,1.055999994277954
bsdrcnn_r,lucas,32,robust,semi,0.8957142857142857,0.9214285697255816,3.1099999972752164,1.0799999918256487,0.9185714285714285,0.8485714282308306,3.1099999972752164,1.0799999918256487
