algorithm,dataset,target_size,scaler_y,mode,r2,rmse,rpd,rpiq,train_r2,train_rmse,train_rpd,train_rpiq,fold,selected_bands
bsdrcnn_r,lucas,32,robust,dyn,0.9,0.9200000166893005,3.109999895095825,1.0499999523162842,0.91,0.8899999856948853,3.3299999237060547,1.1399999856948853,3,323|373|511|529|607|674|692|957|990|1202|1292|1421|1616|1750|1916|2209|2250|2475|2534|2585|2622|2656|2820|2958|3470|3545|3556|3562|3645|3663|3850|4037
bsdrcnn_r,lucas,32,robust,dyn,0.9,0.949999988079071,3.0999999046325684,1.0399999618530273,0.92,0.8500000238418579,3.440000057220459,1.1799999475479126,4,381|421|511|548|625|693|727|928|983|1148|1266|1519|1649|1699|1915|2100|2232|2446|2475|2612|2613|2659|2961|2968|3397|3470|3606|3607|3628|3637|3638|4120
bsdrcnn_r,lucas,32,robust,dyn,0.89,0.9599999785423279,3.009999990463257,1.0399999618530273,0.92,0.8299999833106995,3.5399999618530273,1.190000057220459,5,355|396|521|556|623|723|729|959|1001|1166|1273|1476|1630|1736|1924|2168|2236|2450|2453|2657|2663|2664|2964|2969|3393|3474|3596|3597|3694|3783|3907|4034
bsdrcnn_r,lucas,32,robust,dyn,0.89,0.9599999785423279,3.0399999618530273,1.0399999618530273,0.92,0.8299999833106995,3.559999942779541,1.2100000381469727,6,386|402|509|545|622|712|721|937|1000|1165|1310|1447|1651|1699|1930|2141|2223|2463|2466|2654|2657|2660|2963|2966|3377|3475|3604|3606|3635|3649|3651|4187
bsdrcnn_r,lucas,32,robust,dyn,0.9,0.949999988079071,3.0999999046325684,1.0299999713897705,0.92,0.8500000238418579,3.440000057220459,1.1799999475479126,7,341|381|486|526|590|677|689|948|983|1209|1310|1461|1622|1755|1924|2145|2225|2432|2433|2522|2659|2959|2960|3445|3467|3584|3585|3666|3670|3673|4181
bsdrcnn_r,lucas,32,robust,dyn,0.9,0.9700000286102295,3.0999999046325684,1.0099999904632568,0.92,0.8399999737739563,3.440000057220459,1.190000057220459,8,349|418|508|552|610|682|722|961|981|1163|1190|1539|1664|1713|1933|2020|2142|2408|2530|2531|2571|2655|2959|2974|3452|3459|3484|3485|3699|3739|3956|4189
bsdrcnn_r,lucas,32,robust,dyn,0.91,0.9300000071525574,3.259999990463257,1.0800000429153442,0.91,0.8500000238418579,3.390000104904175,1.1699999570846558,9,384|433|500|544|613|704|740|1028|1046|1300|1302|1439|1634|1762|1935|2152|2198|2476|2478|2566|2567|2657|2957|2964|3465|3479|3609|3612|3614|3616|3727|4187
bsdrcnn_r,lucas,32,robust,semi,0.9,0.8799999952316284,3.2100000381469727,1.1200000047683716,0.92,0.8600000143051147,3.440000057220459,1.159999966621399,0,94|234|363|511|639|756|869|992|1136|1261|1377|1516|1673|1769|1900|2024|2147|2262|2391|2474|2653|2772|2921|3046|3158|3271|3467|3525|3656|3779|3929|4034
bsdrcnn_r,lucas,32,robust,semi,0.89,0.8799999952316284,2.9600000381469727,1.1299999952316284,0.92,0.8500000238418579,3.569999933242798,1.1799999475479126,1,77|235|369|518|641|755|873|988|1122|1246|1364|1502|1681|1778|1897|2024|2174|2277|2390|2484|2655|2772|2919|3045|3158|3280|3469|3516|3659|3722|3906|4039
bsdrcnn_r,lucas,32,robust,semi,0.91,0.9100000262260437,3.309999942779541,1.1299999952316284,0.92,0.8399999737739563,3.4800000190734863,1.190000057220459,2,72|230|374|521|641|744|869|996|1126|1269|1397|1504|1681|1773|1900|2022|2171|2260|2381|2470|2654|2767|2926|3044|3163|3273|3464|3496|3671|3737|3913|4038
bsdrcnn_r,lucas,32,robust,semi,0.9,0.8899999856948853,3.190000057220459,1.0800000429153442,0.92,0.8500000238418579,3.4700000286102295,1.190000057220459,3,96|235|366|510|629|738|863|996|1117|1239|1370|1505|1689|1779|1896|2023|2161|2260|2408|2485|2655|2770|2921|3053|3157|3264|3471|3532|3666|3776|3925|4036
bsdrcnn_r,lucas,32,robust,semi,0.89,0.9599999785423279,3.059999942779541,1.0199999809265137,0.91,0.8799999952316284,3.3499999046325684,1.149999976158142,4,89|237|372|524|651|763|877|994|1128|1243|1374|1509|1667|1774|1894|2022|2153|2257|2388|2481|2656|2770|2920|3045|3162|3264|3466|3523|3644|3780|3912|4036
bsdrcnn_r,lucas,32,robust,semi,0.89,0.9599999785423279,3.0299999713897705,1.0499999523162842,0.92,0.8399999737739563,3.5,1.1799999475479126,5,89|236|365|513|645|768|874|980|1122|1262|1399|1511|1661|1770|1900|2022|2155|2261|2391|2478|2654|2773|2924|3047|3152|3272|3465|3504|3644|3747|3910|4035
bsdrcnn_r,lucas,32,robust,semi,0.89,0.9700000286102295,3.009999990463257,1.0299999713897705,0.92,0.8199999928474426,3.569999933242798,1.2200000286102295,6,69|234|373|523|647|751|859|979|1119|1263|1396|1510|1641|1772|1901|2021|2172|2291|2392|2484|2656|2772|2924|3047|3161|3281|3459|3527|3641|3730|3892|4035
