algorithm,dataset,target_size,scaler_y,mode,train_size,r2,rmse,rpd,rpiq,r2_o,rmse_o,rpd_o,rpiq_o,train_r2,train_rmse,train_rpd,train_rpiq,train_r2_o,train_rmse_o,train_rpd_o,train_rpiq_o,execution_time,params
bsdrcnn_nosig,lucas,8,robust,dyn,0.75,0.8227332592010498,1.236584222316742,2.37761127948761,0.814646327495575,0.8227332592010498,32.274847221374515,2.37761127948761,0.8146463692188263,0.8221214950084687,1.2373003005981444,2.371551990509033,0.8075847864151001,0.8221214890480042,32.29353828430176,2.371551895141601,0.8075847864151001,14.518784070014954,297
bsdrcnn_nosig,lucas,16,robust,dyn,0.75,0.8813028275966645,1.0208536624908446,2.908760499954224,0.98739093542099,0.8813028335571289,26.644280242919923,2.9087605237960816,0.9873909235000612,0.8910971999168396,0.9651448667049408,3.031058645248413,1.0358863830566407,0.8910971999168396,25.19028072357177,3.03105857372284,1.0358863830566407,53.60284681320191,4657
bsdrcnn_nosig,lucas,32,robust,dyn,0.75,0.8916882097721099,0.964890158176422,3.0423324584960936,1.0401462018489838,0.891688197851181,25.183633041381835,3.0423324584960936,1.0401462614536283,0.902408230304718,0.9170205593109132,3.2021023511886595,1.0919277787208557,0.9024082362651824,23.93423652648925,3.2021023511886595,1.0919277787208557,63.43572843074799,4801
bsdrcnn_nosig,lucas,64,robust,dyn,0.75,0.8951694309711457,0.955140733718872,3.0956089735031127,1.0542626142501832,0.8951694309711457,24.929173469543457,3.0956089019775392,1.054262626171112,0.904372465610504,0.9056883215904236,3.234589719772339,1.104305386543274,0.9043724536895752,23.638465309143065,3.234589695930481,1.104305386543274,94.83850972652436,8929
bsdrcnn_nosig,lucas,128,robust,dyn,0.75,0.919719648361206,0.8362379729747772,3.5323949337005613,1.202599835395813,0.919719648361206,21.825811195373536,3.5323949098587035,1.202599787712097,0.9555662393569946,0.6169221997261047,4.756285905838013,1.6241196870803831,0.9555662393569946,16.1016695022583,4.756285810470581,1.6241196870803831,189.0653191328049,38049
bsdrcnn_nosig,lucas,256,robust,dyn,0.75,0.9017662286758424,0.926676732301712,3.196247720718384,1.0952580213546752,0.9017662227153778,24.186262321472167,3.196247673034668,1.0952580332756043,0.9073068618774414,0.8910546600818634,3.2868461847305297,1.1183122873306277,0.9073068559169768,23.25652656555176,3.286846089363098,1.1183122873306277,297.79037339687346,17569
bsdrcnn_nosig,lucas,512,robust,dyn,0.75,0.9067185997962952,0.8919368267059327,3.282561755180359,1.1363542556762696,0.9067185938358306,23.279549980163573,3.2825618505477907,1.136354351043701,0.936873060464859,0.7375711739063263,3.9917322397232056,1.356585431098938,0.9368730664253236,19.25060749053955,3.991732120513916,1.356585431098938,2743.138004541397,50977
bsdrcnn,lucas,8,robust,dyn,0.75,0.8230777084827423,1.247762417793274,2.3805301189422607,0.7988772690296173,0.8230777025222779,32.5666000366211,2.3805299758911134,0.7988772511482238,0.8262353122234345,1.2185985326766968,2.399499893188477,0.8234208405017853,0.826235318183899,31.80542163848877,2.3994998693466187,0.8234208405017853,14.562472248077391,297
bsdrcnn,lucas,16,robust,dyn,0.75,0.872954922914505,1.0490828692913057,2.812710094451904,0.953487879037857,0.8729549169540405,27.38106327056885,2.812710094451904,0.9534878849983216,0.8887153446674347,0.9778276443481444,2.99915668964386,1.0258501410484313,0.8887153446674347,25.52130146026612,2.9991567134857178,1.0258501410484313,55.34951877593994,4657
bsdrcnn,lucas,32,robust,dyn,0.75,0.8958629012107849,0.9538917183876038,3.1044355630874634,1.0472469687461854,0.8958629012107849,24.89657382965088,3.104435467720032,1.0472469925880432,0.9086618900299072,0.8844044506549835,3.309588885307312,1.133344042301178,0.9086618900299072,23.08295631408692,3.3095888614654543,1.133344042301178,64.4678838968277,4801
bsdrcnn,lucas,64,robust,dyn,0.75,0.8891384243965149,0.9785119771957398,3.0059577941894533,1.0239580929279328,0.8891384303569794,25.53916187286377,3.005957841873169,1.023958158493042,0.9053832590579988,0.9022232115268708,3.2520022630691527,1.1094427227973938,0.9053832590579988,23.548026084899902,3.2520021200180054,1.1094427227973938,95.27092683315276,8929
bsdrcnn,lucas,128,robust,dyn,0.75,0.9202149271965028,0.8326571524143219,3.547497773170471,1.2037634015083314,0.9202149271965028,21.732351875305177,3.54749767780304,1.2037633657455444,0.953052419424057,0.6347236394882202,4.621298599243164,1.5796769618988038,0.953052419424057,16.56628637313843,4.62129864692688,1.5796769618988038,188.46798079013823,38049
bsdrcnn,lucas,256,robust,dyn,0.75,0.8981475472450257,0.9248270988464355,3.1491368770599366,1.0784611582756043,0.8981475472450257,24.13798675537109,3.1491368293762205,1.0784611523151395,0.9088445246219636,0.888890415430069,3.315458297729492,1.1283533573150637,0.9088445246219636,23.200039672851563,3.31545832157135,1.1283533573150637,289.9571724653244,17569
bsdrcnn,lucas,512,robust,dyn,0.75,0.9002845406532287,0.9150749564170837,3.2027155637741087,1.1020161509513855,0.9002845346927643,23.883456420898437,3.202715587615967,1.102016168832779,0.9324229061603546,0.7612662315368652,3.8980310678482057,1.3259572505950927,0.9324228942394257,19.869048881530762,3.898030924797058,1.3259572505950927,2742.4469801425935,50977
