epoch,r2,rmse,rpd,rpiq,train_r2,train_rmse,train_rpd,train_rpiq,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31,band_32
100,0.80741,2.2788898944854736,0.7583799958229065,1.3223999738693237,0.80267,1.2923200130462646,2.251230001449585,0.7738000154495239,364,425,585,544,636,800,684,1006,1045,1175,1263,1472,1619,1704,1978,2125,2160,2396,2351,2659,2479,2617,2961,2969,3441,3459,3471,3434,3728,3729,3928,4128
110,0.82269,2.375070095062256,0.7903800010681152,1.2688499689102173,0.81941,1.2363100051879883,2.3532299995422363,0.8088600039482117,370,429,579,548,635,803,683,1005,1040,1182,1269,1476,1617,1705,1982,2130,2162,2417,2354,2660,2476,2628,2962,2972,3443,3454,3485,3423,3728,3714,3934,4083
120,0.83459,2.4590299129486084,0.8183199763298035,1.2255200147628784,0.83201,1.1923999786376953,2.439889907836914,0.8386499881744385,372,431,582,550,635,795,686,1001,1030,1186,1275,1476,1619,1708,1986,2134,2166,2431,2350,2663,2461,2639,2963,2974,3443,3454,3483,3416,3729,3703,3936,4051
130,0.84197,2.5157599449157715,0.8371999859809875,1.197890043258667,0.84097,1.1601500511169434,2.507699966430664,0.8619599938392639,373,434,586,548,636,791,687,996,1021,1183,1275,1477,1620,1709,1989,2135,2167,2439,2343,2661,2445,2641,2963,2976,3444,3456,3486,3412,3735,3695,3937,4035
140,0.84843,2.568809986114502,0.8548600077629089,1.1731499433517456,0.84813,1.1337499618530273,2.5660998821258545,0.8820300102233887,375,437,584,548,637,788,688,990,1016,1180,1272,1479,1621,1713,1993,2133,2166,2441,2339,2662,2443,2647,2963,2977,3447,3459,3483,3414,3743,3680,3935,4031
150,0.8529,2.6075799465179443,0.8677600026130676,1.155709981918335,0.85354,1.113379955291748,2.6130599975585938,0.898169994354248,378,438,581,546,635,786,689,988,1016,1179,1270,1479,1622,1713,1995,2133,2164,2442,2339,2663,2647,2963,2978,3450,3461,3489,3418,3744,3670,3931,4033
160,0.85459,2.6226298809051514,0.8727700114250183,1.1490700244903564,0.85605,1.103790044784546,2.6357500553131104,0.9059699773788452,380,438,578,544,633,785,688,988,1019,1184,1268,1479,1623,1715,1997,2137,2167,2443,2333,2665,2646,2964,2978,3453,3462,3492,3423,3743,3668,3931,4037
170,0.85888,2.66225004196167,0.8859500288963318,1.1319700479507446,0.86018,1.0878299474716187,2.674410104751587,0.9192600250244141,376,436,575,542,634,786,690,988,1017,1187,1265,1481,1621,1716,1998,2138,2169,2440,2327,2664,2445,2645,2964,2979,3456,3465,3495,3428,3743,3668,3931,4039
180,0.86114,2.683799982070923,0.8931199908256531,1.1228899955749512,0.86313,1.0762900114059448,2.703089952468872,0.9291200041770935,370,432,572,541,634,788,691,989,1014,1189,1264,1484,1621,1724,1999,2137,2168,2437,2324,2663,2444,2647,2964,2979,3457,3465,3495,3433,3743,3668,3931,4039
190,0.86297,2.701620101928711,0.8990499973297119,1.1154799461364746,0.86524,1.0679600238800049,2.724179983139038,0.9363700151443481,365,427,571,539,634,788,692,991,1012,1190,1263,1484,1621,1724,2000,2139,2168,2434,2324,2663,2444,2646,2963,2979,3457,3465,3496,3437,3744,3668,3931,4039
200,0.86438,2.715640068054199,0.9037200212478638,1.10971999168396,0.86719,1.0601999759674072,2.7441298961639404,0.9432200193405151,358,421,568,537,634,788,693,992,1010,1192,1263,1485,1622,1724,2000,2139,2168,2432,2322,2664,2444,2647,2964,2979,3459,3464,3497,3441,3744,3669,3931,4039
210,0.86416,2.713469982147217,0.902999997138977,1.110610008239746,0.86664,1.0623899698257446,2.7384700775146484,0.9412800073623657,351,415,566,535,633,788,694,991,1008,1193,1263,1485,1623,1724,2001,2137,2166,2432,2322,2666,2444,2649,2964,2979,3458,3466,3498,3444,3744,3669,3931,4038
220,0.8668,2.7402501106262207,0.9119099974632263,1.09975004196167,0.8704,1.0473099946975708,2.7778799533843994,0.9548199772834778,345,409,563,534,633,789,695,990,1008,1192,1263,1488,1622,1724,2003,2138,2165,2431,2322,2665,2445,2649,2963,2979,3458,3466,3499,3447,3742,3671,3931,4038
230,0.8671,2.743380069732666,0.9129499793052673,1.0985000133514404,0.87169,1.0420900583267212,2.7918200492858887,0.9596099853515625,340,403,559,532,634,790,694,990,1009,1194,1264,1487,1622,1726,2004,2139,2163,2429,2323,2664,2446,2648,2963,2979,3459,3466,3499,3449,3742,3671,3932,4037
240,0.86844,2.757309913635254,0.9175900220870972,1.0929499864578247,0.87324,1.0357799530029297,2.8088200092315674,0.9654600024223328,337,398,552,529,634,791,692,991,1009,1195,1265,1487,1622,1727,2004,2140,2164,2426,2322,2665,2446,2651,2963,2979,3459,3466,3500,3452,3743,3672,3932,4036
250,0.86897,2.7628400325775146,0.9194300174713135,1.0907599925994873,0.87444,1.0308599472045898,2.8222200870513916,0.9700599908828735,335,394,547,526,632,791,690,990,1010,1197,1266,1489,1622,1729,2005,2140,2163,2425,2322,2663,2446,2649,2963,2979,3460,3466,3500,3455,3743,3674,3931,4036
260,0.8679,2.7516000270843506,0.915690004825592,1.0952199697494507,0.87276,1.037750005722046,2.803499937057495,0.9636300206184387,331,391,543,523,630,791,691,989,1010,1197,1268,1490,1622,1733,2005,2141,2164,2424,2322,2663,2446,2650,2964,2979,3461,3467,3502,3459,3744,3675,3932,4036
270,0.87,2.7737300395965576,0.9230499863624573,1.0864800214767456,0.87572,1.0255800485610962,2.836750030517578,0.975059986114502,329,388,539,522,629,789,690,989,1010,1199,1268,1490,1621,1731,2008,2141,2164,2425,2321,2662,2445,2651,2963,2979,3461,3468,3502,3463,3743,3677,3932,4035
280,0.87114,2.7860000133514404,0.9271299839019775,1.0816899538040161,0.87762,1.01774001121521,2.858599901199341,0.9825699925422668,325,385,536,521,628,788,687,990,1010,1199,1268,1488,1624,1733,2008,2141,2159,2423,2321,2663,2446,2651,2963,2979,3461,3467,3502,3468,3743,3679,3932,4034
290,0.87148,2.78971004486084,0.9283699989318848,1.0802500247955322,0.87825,1.015089988708496,2.866070032119751,0.9851400256156921,323,382,533,519,626,786,687,989,1009,1202,1267,1489,1623,1736,2010,2142,2159,2421,2319,2663,2445,2651,2964,2979,3461,3467,3503,3474,3743,3681,3932,4034
300,0.8716,2.7909600734710693,0.9287800192832947,1.0797699689865112,0.87934,1.0105299949645996,2.8789899349212646,0.989579975605011,321,379,531,519,625,785,686,990,1010,1203,1268,1488,1623,1740,2010,2144,2156,2418,2318,2662,2445,2650,2963,2978,3461,3467,3503,3480,3742,3684,3931,4034
310,0.87227,2.798330068588257,0.9312400221824646,1.076930046081543,0.87986,1.0083800554275513,2.885129928588867,0.9916899800300598,319,377,529,517,624,785,687,990,1009,1204,1267,1488,1623,1739,2010,2146,2157,2418,2316,2663,2445,2651,2963,2979,3461,3467,3505,3487,3742,3687,3931,4034
320,0.87279,2.804029941558838,0.9331300258636475,1.0747400522232056,0.88105,1.003350019454956,2.899590015411377,0.9966599941253662,319,376,528,517,623,784,686,990,1009,1204,1268,1487,1623,1736,2010,2145,2155,2418,2317,2661,2445,2651,2963,2978,3461,3468,3505,3491,3741,3690,3930,4034
330,0.87223,2.797869920730591,0.9310799837112427,1.0771000385284424,0.88112,1.0030499696731567,2.9004600048065186,0.9969599843025208,319,375,527,518,623,783,685,990,1009,1204,1268,1486,1622,1735,2011,2145,2155,2413,2316,2660,2447,2650,2963,2978,3461,3468,3505,3496,3741,3692,3930,4034
340,0.87387,2.816009998321533,0.9371200203895569,1.0701700448989868,0.88236,0.9978399872779846,2.915600061416626,1.0021599531173706,318,374,527,517,622,783,686,990,1008,1207,1268,1486,1621,1735,2011,2146,2154,2407,2316,2659,2450,2651,2964,2978,3461,3469,3507,3502,3742,3694,3931,4034
350,0.87248,2.8005800247192383,0.9319900274276733,1.0760600566864014,0.88206,0.9991000294685364,2.911940097808838,1.0009000301361084,319,373,526,517,621,782,685,991,1008,1209,1269,1487,1622,1737,2012,2144,2153,2404,2316,2661,2448,2650,2963,2977,3463,3469,3509,3505,3742,3696,3931,4034
360,0.87458,2.823960065841675,0.939769983291626,1.0671499967575073,0.88406,0.9905700087547302,2.937000036239624,1.0095200538635254,319,372,527,515,621,783,686,991,1007,1210,1270,1486,1621,1737,2013,2145,2151,2403,2316,2660,2449,2650,2963,2977,3464,3470,3510,3507,3743,3697,3932,4033
370,0.87544,2.8336899280548096,0.9430000185966492,1.0634900331497192,0.8848,0.9874200224876404,2.9463698863983154,1.0127400159835815,320,372,525,515,621,783,685,991,1008,1210,1270,1485,1621,1735,2014,2145,2151,2403,2316,2659,2448,2651,2963,2977,3463,3470,3511,3507,3743,3698,3932,4033
380,0.87551,2.834480047225952,0.9432700276374817,1.06318998336792,0.88509,0.9861999750137329,2.9500300884246826,1.013990044593811,319,372,526,515,621,784,685,990,1007,1210,1269,1486,1621,1735,2014,2146,2151,2400,2316,2659,2449,2650,2963,2977,3464,3470,3512,3507,3744,3699,3932,4033
390,0.87596,2.839600086212158,0.9449700117111206,1.061269998550415,0.8861,0.9818199872970581,2.9631900787353516,1.0185199975967407,318,372,524,514,621,784,685,990,1007,1211,1269,1485,1620,1735,2015,2145,2148,2399,2316,2658,2448,2651,2963,2977,3464,3470,3512,3507,3744,3701,3932,4033
400,0.87292,2.805459976196289,0.9336100220680237,1.0741900205612183,0.88356,0.9927099943161011,2.9306700229644775,1.0073399543762207,319,371,525,514,620,785,687,990,1007,1211,1269,1489,1621,1735,2015,2146,2148,2400,2317,2660,2448,2650,2963,2977,3465,3470,3512,3507,3745,3702,3932,4034
410,0.87585,2.838330030441284,0.9445499777793884,1.061750054359436,0.88658,0.9797499775886536,2.969449996948242,1.0206700563430786,319,370,523,515,622,785,685,991,1008,1210,1270,1481,1619,1734,2015,2145,2149,2398,2317,2656,2453,2651,2962,2977,3464,3469,3513,3507,3745,3703,3933,4033
420,0.87649,2.8457400798797607,0.9470099806785583,1.0589900016784668,0.88741,0.9761800169944763,2.980289936065674,1.024399995803833,317,372,523,515,621,785,686,989,1007,1210,1270,1484,1619,1730,2016,2144,2147,2396,2314,2658,2455,2651,2963,2977,3464,3471,3514,3504,3745,3704,3933,4033
430,0.87664,2.8474700450897217,0.9475899934768677,1.0583399534225464,0.88803,0.9735000133514404,2.9885098934173584,1.0272200107574463,317,371,522,515,619,785,685,989,1006,1210,1270,1484,1619,1732,2017,2145,2395,2316,2657,2454,2650,2963,2977,3464,3471,3514,3502,3746,3705,3934,4033
440,0.87742,2.8565099239349365,0.9506000280380249,1.0549900531768799,0.88875,0.9703500270843506,2.9982099533081055,1.0305500030517578,317,371,522,515,619,785,686,988,1006,1208,1270,1485,1619,1731,2017,2145,2395,2316,2657,2453,2651,2963,2977,3464,3470,3514,3503,3747,3705,3933,4033
450,0.87631,2.843679904937744,0.9463300108909607,1.059749960899353,0.88807,0.9732999801635742,2.989140033721924,1.0274399518966675,318,370,522,515,620,784,685,989,1005,1209,1270,1485,1618,1731,2017,2145,2144,2395,2315,2656,2454,2650,2963,2976,3465,3470,3514,3504,3747,3707,3933,4033
460,0.87811,2.8645899295806885,0.9532899856567383,1.0520199537277222,0.88924,0.9682300090789795,3.0047800540924072,1.0328099727630615,318,370,522,515,619,785,686,989,1004,1209,1269,1485,1620,1731,2017,2145,2144,2394,2316,2657,2455,2651,2963,2977,3465,3471,3515,3504,3747,3707,3933,4033
470,0.8776,2.858609914779663,0.9513000249862671,1.0542199611663818,0.88954,0.9668899774551392,3.008929967880249,1.0342400074005127,318,369,521,515,619,785,686,989,1004,1208,1269,1484,1619,1730,2017,2145,2144,2395,2315,2656,2455,2651,2963,2977,3465,3471,3515,3505,3747,3708,3933,4033
480,0.87866,2.8710200786590576,0.9554299712181091,1.0496599674224854,0.89014,0.9642599821090698,3.017129898071289,1.037060022354126,318,369,521,514,619,785,686,988,1004,1209,1269,1485,1618,1730,2018,2146,2145,2394,2315,2657,2455,2650,2963,2977,3465,3471,3516,3505,3748,3708,3934,4033
490,0.87909,2.876110076904297,0.9571200013160706,1.0477999448776245,0.89078,0.9614700078964233,3.0259199142456055,1.040079951286316,319,369,520,515,619,785,686,989,1004,1209,1269,1483,1618,1730,2019,2146,2144,2394,2314,2655,2454,2650,2963,2977,3465,3471,3516,3506,3748,3709,3933,4033
500,0.87869,2.871340036392212,0.9555299878120422,1.0495400428771973,0.8912,0.9595800042152405,3.0318500995635986,1.0421199798583984,319,369,521,515,619,784,686,989,1004,1209,1270,1483,1619,1729,2019,2146,2142,2393,2313,2654,2455,2650,2963,2976,3465,3471,3516,3505,3748,3709,3934,4033
510,0.8796,2.8822600841522217,0.9591699838638306,1.0455700159072876,0.89192,0.9564399719238281,3.0418200492858887,1.0455399751663208,319,369,521,515,618,784,687,989,1004,1209,1269,1484,1619,1730,2019,2146,2142,2393,2313,2655,2455,2651,2963,2976,3465,3471,3517,3504,3748,3709,3934,4034
520,0.87986,2.8852999210357666,0.9601799845695496,1.044469952583313,0.89231,0.9547200202941895,3.0473101139068604,1.0474300384521484,321,369,521,515,618,783,687,988,1004,1208,1270,1485,1619,1729,2019,2146,2142,2393,2313,2655,2455,2651,2963,2976,3466,3472,3518,3504,3748,3710,3934,4034
530,0.88009,2.888040065765381,0.9610900282859802,1.0434800386428833,0.89211,0.9555699825286865,3.0445799827575684,1.046489953994751,321,369,520,515,618,782,687,988,1003,1209,1270,1485,1619,1728,2020,2146,2142,2393,2314,2655,2455,2651,2963,2976,3467,3472,3519,3504,3749,3711,3934,4034
540,0.87892,2.874109983444214,0.9564499855041504,1.0485299825668335,0.89208,0.9557200074195862,3.044110059738159,1.0463299751281738,322,369,520,515,618,782,687,988,1004,1207,1271,1484,1619,1729,2020,2145,2142,2393,2313,2654,2456,2650,2963,2976,3467,3473,3519,3504,3748,3712,3934,4035
550,0.8802,2.8893699645996094,0.9615300297737122,1.04298996925354,0.89227,0.9548500180244446,3.046880006790161,1.047279953956604,322,369,520,515,617,783,687,987,1004,1208,1272,1483,1619,1728,2020,2146,2142,2392,2313,2654,2455,2651,2962,2976,3468,3473,3520,3504,3749,3712,3935,4035
560,0.87918,2.8772199153900146,0.9574900269508362,1.0473999977111816,0.89259,0.95346999168396,3.0512900352478027,1.048799991607666,322,369,520,515,618,782,687,989,1004,1209,1273,1483,1621,1729,2020,2145,2142,2393,2314,2654,2456,2651,2962,2976,3467,3473,3520,3504,3748,3713,3935,4035
570,0.88085,2.897249937057495,0.9641500115394592,1.0401599407196045,0.89344,0.9496999979019165,3.063420057296753,1.052970051765442,322,369,520,515,617,782,687,988,1004,1209,1272,1483,1621,1728,2021,2146,2142,2393,2314,2654,2457,2651,2962,2976,3468,3473,3520,3503,3749,3713,3936,4035
580,0.87947,2.8806099891662598,0.958620011806488,1.0461699962615967,0.89317,0.9508699774742126,3.059619903564453,1.0516599416732788,322,369,519,516,617,782,687,988,1004,1208,1272,1484,1621,1728,2020,2146,2142,2393,2313,2652,2459,2650,2962,2976,3468,3473,3520,3502,3749,3714,3935,4035
590,0.88107,2.9000000953674316,0.9650700092315674,1.0391700267791748,0.89353,0.9492599964141846,3.064840078353882,1.0534600019454956,322,369,519,515,617,782,688,987,1004,1209,1273,1485,1620,1728,2021,2146,2142,2393,2313,2653,2458,2651,2962,2976,3468,3473,3521,3502,3749,3714,3936,4036
600,0.88121,2.901710033416748,0.9656400084495544,1.0385600328445435,0.89495,0.9429299831390381,3.085390090942383,1.060520052909851,323,369,519,516,617,782,688,988,1004,1209,1273,1484,1620,1728,2021,2146,2142,2393,2314,2652,2459,2651,2962,2976,3468,3473,3521,3502,3749,3715,3936,4036
610,0.88182,2.90910005569458,0.9681000113487244,1.0359200239181519,0.89482,0.9434999823570251,3.083549976348877,1.0598900318145752,323,369,519,515,616,781,688,987,1003,1209,1273,1484,1620,1728,2022,2146,2142,2392,2314,2652,2459,2651,2962,2976,3468,3473,3522,3502,3750,3715,3936,4037
620,0.88175,2.9082601070404053,0.9678199887275696,1.0362199544906616,0.89562,0.9398900270462036,3.0953800678253174,1.0639499425888062,323,369,518,515,616,780,688,986,1003,1209,1274,1484,1620,1728,2021,2146,2141,2393,2314,2652,2459,2651,2962,2976,3468,3473,3521,3501,3750,3715,3936,4038
630,0.88162,2.9067599773406982,0.9673200249671936,1.0367499589920044,0.89401,0.9471200108528137,3.0717599391937256,1.0558300018310547,323,369,518,515,616,781,688,986,1003,1208,1275,1486,1620,1725,2021,2147,2141,2394,2313,2652,2459,2651,2962,2976,3468,3474,3522,3501,3750,3715,3937,4038
640,0.88244,2.916830062866211,0.9706699848175049,1.0331799983978271,0.89571,0.9395099878311157,3.096630096435547,1.064389944076538,323,369,519,516,617,781,688,986,1003,1209,1274,1485,1621,1727,2022,2146,2143,2394,2313,2653,2461,2651,2962,2976,3469,3473,3522,3501,3749,3714,3936,4038
650,0.88201,2.91156005859375,0.9689199924468994,1.0350500345230103,0.89616,0.937470018863678,3.1033599376678467,1.0666999816894531,323,370,518,517,617,780,688,986,1004,1207,1276,1484,1621,1728,2022,2145,2142,2395,2313,2652,2465,2651,2961,2976,3468,3473,3523,3501,3749,3715,3936,4038
660,0.88265,2.919409990310669,0.971530020236969,1.0322599411010742,0.89631,0.9367799758911133,3.1056699752807617,1.0674899816513062,323,370,518,517,616,780,689,985,1003,1207,1275,1485,1621,1727,2022,2146,2142,2394,2314,2653,2464,2651,2962,2976,3468,3474,3523,3501,3750,3715,3937,4039
670,0.88252,2.9177699089050293,0.9709799885749817,1.0328400135040283,0.89714,0.9330599904060364,3.1180500984191895,1.0717500448226929,324,370,517,518,617,780,688,985,1003,1207,1275,1484,1621,1728,2022,2146,2142,2393,2313,2653,2466,2651,2961,2976,3468,3473,3523,3501,3750,3716,3937,4040
680,0.88355,2.9307100772857666,0.9752900004386902,1.0282800197601318,0.89731,0.9322500228881836,3.1207499504089355,1.0726699829101562,324,370,517,519,617,781,688,985,1003,1207,1275,1485,1620,1728,2022,2146,2143,2393,2313,2652,2466,2961,2976,3468,3474,3523,3500,3750,3716,3937,4041
690,0.88153,2.905600070953369,0.9669299721717834,1.0371700525283813,0.89634,0.9366700053215027,3.1059999465942383,1.0676100254058838,324,369,516,520,618,780,688,984,1004,1207,1274,1485,1620,1728,2022,2145,2142,2393,2313,2652,2468,2653,2961,2975,3468,3473,3523,3499,3749,3717,3937,4042
700,0.88358,2.9310600757598877,0.975409984588623,1.0281599760055542,0.89779,0.930109977722168,3.1279399394989014,1.0751500129699707,323,369,516,520,617,780,688,983,1003,1207,1274,1486,1620,1728,2023,2146,2142,2393,2313,2653,2467,2961,2976,3468,3474,3524,3499,3750,3717,3938,4043
710,0.88313,2.9254701137542725,0.973550021648407,1.0301200151443481,0.89791,0.9295399785041809,3.1298599243164062,1.0758099555969238,323,369,515,521,617,779,687,983,1004,1207,1274,1486,1620,1728,2022,2145,2142,2393,2313,2652,2467,2653,2961,2975,3468,3474,3524,3498,3750,3717,3937,4045
720,0.88354,2.930530071258545,0.9752299785614014,1.0283399820327759,0.89845,0.9270600080490112,3.1382100582122803,1.0786800384521484,323,370,515,521,617,779,687,983,1003,1206,1275,1486,1620,1728,2023,2145,2142,2393,2314,2652,2468,2654,2961,2975,3468,3473,3524,3498,3749,3717,3938,4047
730,0.88403,2.9367599487304688,0.9772999882698059,1.026170015335083,0.898,0.9291399717330933,3.131200075149536,1.0762699842453003,324,369,515,521,618,779,687,982,1003,1206,1275,1486,1621,1728,2023,2146,2142,2393,2313,2653,2468,2655,2961,2976,3468,3473,3525,3498,3750,3717,3938,4050
740,0.88242,2.9165899753570557,0.9705899953842163,1.0332599878311157,0.89784,0.9298499822616577,3.128809928894043,1.0754400491714478,324,370,516,522,618,779,687,982,1004,1206,1275,1486,1622,1728,2023,2145,2142,2393,2313,2653,2468,2654,2960,2975,3468,3473,3525,3498,3749,3717,3938,4052
750,0.88375,2.933229923248291,0.9761300086975098,1.027400016784668,0.89789,0.929639995098114,3.129499912261963,1.0756800174713135,324,369,516,522,617,779,687,981,1003,1205,1274,1486,1621,1728,2024,2145,2143,2392,2312,2653,2468,2655,2960,2976,3469,3473,3525,3498,3750,3718,3939,4055
760,0.88474,2.945770025253296,0.9803000092506409,1.0230300426483154,0.89965,0.9216099977493286,3.1567800045013428,1.0850600004196167,324,370,515,522,617,779,687,981,1003,1205,1274,1486,1621,1728,2024,2146,2143,2393,2313,2653,2468,2654,2960,2975,3469,3473,3525,3497,3750,3718,3938,4059
770,0.88338,2.928539991378784,0.9745699763298035,1.0290499925613403,0.89894,0.9248300194740295,3.145780086517334,1.081279993057251,325,370,515,522,618,778,687,981,1004,1204,1275,1486,1620,1728,2023,2145,2142,2393,2313,2653,2469,2655,2960,2975,3470,3473,3525,3497,3749,3718,3938,4062
780,0.88452,2.942929983139038,0.9793599843978882,1.0240099430084229,0.89886,0.9251999855041504,3.1445200443267822,1.0808500051498413,325,370,515,523,618,779,687,980,1003,1203,1274,1485,1619,1725,2024,2145,2142,2393,2312,2653,2470,2655,2960,2975,3470,3474,3526,3497,3750,3718,3939,4065
790,0.88342,2.9290099143981934,0.9747200012207031,1.028880000114441,0.89904,0.9243800044059753,3.1473000049591064,1.0817999839782715,326,370,515,523,618,778,687,980,1004,1203,1274,1486,1620,1725,2023,2145,2141,2395,2312,2654,2470,2657,2960,2975,3469,3473,3525,3497,3750,3718,3939,4068
800,0.88526,2.9524600505828857,0.9825299978256226,1.0207099914550781,0.90068,0.9168300032615662,3.1732399463653564,1.0907200574874878,326,371,515,523,619,778,687,980,1004,1203,1274,1486,1620,1724,2024,2145,2141,2394,2312,2653,2473,2657,2960,2975,3470,3474,3526,3497,3750,3719,3939,4071
810,0.88576,2.9589600563049316,0.9846900105476379,1.018470048904419,0.90051,0.9176099896430969,3.170530080795288,1.0897899866104126,327,371,515,524,619,779,687,980,1003,1204,1275,1485,1619,1722,2024,2145,2141,2394,2311,2654,2474,2657,2960,2975,3470,3474,3526,3497,3750,3719,3939,4074
820,0.88417,2.938469886779785,0.977869987487793,1.025570034980774,0.9001,0.919510006904602,3.163980007171631,1.0875300168991089,329,372,515,524,619,778,687,980,1004,1203,1274,1485,1620,1723,2023,2145,2141,2394,2311,2654,2474,2657,2960,2975,3469,3474,3526,3497,3750,3719,3939,4077
830,0.88528,2.9527199268341064,0.9826099872589111,1.0206199884414673,0.89964,0.9216200113296509,3.156749963760376,1.0850499868392944,329,372,516,524,619,778,687,979,1004,1203,1275,1485,1622,1724,2024,2145,2141,2393,2309,2655,2475,2658,2960,2975,3470,3474,3527,3497,3750,3719,3940,4080
840,0.88446,2.9421699047088623,0.9790999889373779,1.0242799520492554,0.9005,0.917680025100708,3.1702799797058105,1.0896999835968018,329,372,516,524,619,778,687,980,1004,1203,1275,1485,1621,1724,2024,2145,2140,2393,2310,2654,2476,2658,2960,2975,3470,3473,3526,3497,3749,3719,3939,4083
850,0.88636,2.9667599201202393,0.9872900247573853,1.0157899856567383,0.90183,0.9115099906921387,3.191770076751709,1.0970900058746338,329,373,515,524,619,778,688,979,1004,1204,1274,1486,1621,1724,2023,2144,2140,2393,2309,2654,2476,2658,2960,2975,3470,3474,3527,3497,3750,3719,3940,4085
860,0.88637,2.966830015182495,0.987309992313385,1.0157599449157715,0.90197,0.9108800292015076,3.193969964981079,1.0978399515151978,329,373,514,524,619,777,687,979,1004,1202,1274,1486,1622,1724,2023,2145,2140,2393,2309,2654,2477,2659,2959,2975,3470,3474,3528,3497,3750,3719,3940,4089
870,0.88669,2.9709699153900146,0.9886900186538696,1.0143500566482544,0.90214,0.910099983215332,3.1967101097106934,1.0987900495529175,330,372,515,524,619,777,687,978,1003,1202,1274,1486,1622,1724,2024,2145,2140,2393,2309,2654,2478,2659,2960,2975,3470,3474,3528,3497,3750,3719,3940,4092
880,0.88626,2.9654500484466553,0.9868500232696533,1.0162400007247925,0.90229,0.9094099998474121,3.1991400718688965,1.09961998462677,329,372,515,524,618,777,687,978,1003,1202,1274,1486,1622,1725,2024,2145,2140,2393,2308,2655,2480,2659,2960,2975,3470,3474,3528,3497,3749,3720,3941,4095
