epoch,r2,rmse,rpd,rpiq,train_r2,train_rmse,train_rpd,train_rpiq,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8
270,0.65332,1.6985399723052979,0.5852199792861938,1.6874699592590332,0.66394,1.7150299549102783,1.7250499725341797,0.5881100296974182,637,892,1317,2022,2155,2739,3480,3635
280,0.66271,1.7220100164413452,0.5933099985122681,1.6644699573516846,0.67398,1.6892000436782837,1.7514300346374512,0.597100019454956,638,894,1323,2023,2154,2808,3479,3632
290,0.6711,1.743839979171753,0.6008300185203552,1.6436400413513184,0.68276,1.6663099527359009,1.7754900455474854,0.6053000092506409,639,895,1330,2023,2167,2820,3481,3630
300,0.67911,1.7654800415039062,0.6082900166511536,1.6234899759292603,0.6912,1.6439900398254395,1.7996000051498413,0.6135200262069702,641,898,1338,2024,2178,2804,3478,3625
310,0.68648,1.7861100435256958,0.6154000163078308,1.6047300100326538,0.6994,1.6220200061798096,1.8239799737930298,0.6218299865722656,644,903,1348,2023,2181,2807,3478,3622
320,0.69385,1.8074899911880493,0.622759997844696,1.5857499837875366,0.70716,1.6009399890899658,1.8479900360107422,0.630020022392273,645,904,1354,2023,2195,2804,3476,3617
330,0.70015,1.8263700008392334,0.6292700171470642,1.5693600177764893,0.71432,1.5812400579452515,1.8710099458694458,0.6378700137138367,647,905,1358,2023,2203,2797,3475,3600
340,0.7065,1.846019983291626,0.6360399723052979,1.552649974822998,0.7207,1.5634900331497192,1.892259955406189,0.645110011100769,652,914,1356,2023,2204,2779,3475,3592
350,0.71198,1.8634999990463257,0.6420599818229675,1.5380899906158447,0.72681,1.5462900400161743,1.9133000373840332,0.6522799730300903,654,917,1359,2023,2207,2776,3474,3598
360,0.71717,1.8805099725723267,0.6479200124740601,1.5241800546646118,0.73254,1.5299899578094482,1.9336899518966675,0.6592299938201904,655,916,1365,2023,2213,2775,3474,3604
370,0.72201,1.8968000411987305,0.6535400152206421,1.5110900402069092,0.73778,1.514930009841919,1.9529099464416504,0.6657900214195251,657,917,1368,2022,2217,2774,3473,3605
380,0.7264,1.9119700193405151,0.6587600111961365,1.4990999698638916,0.74244,1.5014100074768066,1.9704999923706055,0.671779990196228,659,916,1372,2023,2219,2772,3473,3605
390,0.73008,1.9249500036239624,0.6632300019264221,1.4889899492263794,0.74653,1.4894599914550781,1.9863100051879883,0.6771699786186218,659,916,1375,2022,2225,2773,3473,3606
400,0.73336,1.9367799758911133,0.6673099994659424,1.479889988899231,0.75016,1.4787499904632568,2.00068998336792,0.6820799708366394,661,916,1378,2022,2226,2773,3473,3607
410,0.73648,1.9481899738311768,0.671239972114563,1.4712300300598145,0.75346,1.4689500331878662,2.014039993286133,0.6866300106048584,662,916,1383,2023,2231,2772,3471,3608
420,0.73927,1.9585800170898438,0.6748200058937073,1.4634300470352173,0.75643,1.460070013999939,2.026279926300049,0.6908000111579895,662,914,1385,2022,2231,2773,3471,3608
430,0.74174,1.9679499864578247,0.6780499815940857,1.4564599990844727,0.75915,1.4518799781799316,2.037719964981079,0.6947000026702881,662,915,1390,2023,2235,2773,3471,3608
440,0.7439,1.976199984550476,0.6808900237083435,1.450369954109192,0.76077,1.4470000267028809,2.0445799827575684,0.6970400214195251,665,916,1379,2023,2236,2772,3471,3609
450,0.74393,1.9763400554656982,0.6809399724006653,1.450279951095581,0.76222,1.4426100254058838,2.0508100986480713,0.6991599798202515,652,905,1346,2023,2235,2772,3469,3602
460,0.74738,1.9897799491882324,0.6855700016021729,1.4404799938201904,0.76475,1.4349299669265747,2.061800003051758,0.7029100060462952,655,903,1342,2023,2234,2770,3469,3604
470,0.74945,1.9979900121688843,0.6883999705314636,1.434559941291809,0.76727,1.4272199869155884,2.072920083999634,0.7067000269889832,657,903,1347,2023,2238,2772,3469,3608
480,0.75103,2.0043299198150635,0.6905800104141235,1.4300199747085571,0.76942,1.4206000566482544,2.082590103149414,0.7099999785423279,660,904,1353,2022,2238,2770,3469,3609
490,0.75314,2.012860059738159,0.6935200095176697,1.4239599704742432,0.77135,1.414639949798584,2.091370105743408,0.7129899859428406,662,904,1357,2023,2239,2770,3469,3609
500,0.75483,2.019779920578003,0.6959099769592285,1.4190800189971924,0.77317,1.409019947052002,2.099709987640381,0.7158300280570984,662,905,1360,2023,2240,2770,3469,3609
510,0.75653,2.0268399715423584,0.6983399987220764,1.414139986038208,0.77492,1.4035700559616089,2.1078600883483887,0.7186099886894226,662,904,1363,2023,2239,2771,3469,3609
520,0.75825,2.0340099334716797,0.7008100152015686,1.4091500043869019,0.77668,1.3980499505996704,2.1161699295043945,0.7214499711990356,662,905,1365,2022,2238,2771,3468,3609
530,0.75995,2.0412099361419678,0.7032899856567383,1.404189944267273,0.77845,1.3925199508666992,2.124579906463623,0.7243099808692932,662,905,1366,2022,2235,2773,3468,3609
540,0.76161,2.0483200550079346,0.7057399749755859,1.3993099927902222,0.7801,1.3873000144958496,2.1325700283050537,0.7270399928092957,662,905,1368,2023,2236,2773,3469,3609
550,0.7632,2.055180072784424,0.7081000208854675,1.3946399688720703,0.7817,1.3822499513626099,2.1403698921203613,0.7297000288963318,662,904,1369,2023,2235,2773,3469,3609
560,0.76485,2.062390089035034,0.7105900049209595,1.3897600173950195,0.78326,1.3773000240325928,2.14805006980896,0.7323200106620789,662,904,1371,2023,2235,2773,3469,3609
570,0.76651,2.0697100162506104,0.7131100296974182,1.384850025177002,0.78478,1.372480034828186,2.155600070953369,0.7348899841308594,663,905,1373,2023,2236,2773,3469,3609
580,0.76808,2.07669997215271,0.7155200242996216,1.3801900148391724,0.78627,1.367709994316101,2.1631200313568115,0.7374500036239624,664,907,1374,2023,2235,2772,3469,3610
590,0.76971,2.084019899368286,0.7180399894714355,1.3753399848937988,0.78778,1.3628699779510498,2.1708099842071533,0.7400699853897095,664,907,1375,2023,2235,2773,3468,3609
600,0.77158,2.092550039291382,0.7209799885749817,1.3697400093078613,0.78954,1.357200026512146,2.179879903793335,0.7431700229644775,664,909,1376,2024,2235,2773,3469,3609
610,0.77309,2.0994999408721924,0.7233700156211853,1.3652000427246094,0.79126,1.3516499996185303,2.1888198852539062,0.746209979057312,666,913,1378,2024,2234,2773,3469,3609
620,0.77454,2.1062400341033936,0.7257000207901001,1.3608299493789673,0.79273,1.3468899726867676,2.196549892425537,0.7488499879837036,667,915,1380,2024,2233,2773,3469,3610
630,0.776,2.1130800247192383,0.7280499935150146,1.3564200401306152,0.79419,1.3421299457550049,2.204349994659424,0.7515100240707397,667,915,1382,2025,2234,2773,3469,3609
640,0.77749,2.1201601028442383,0.7304900288581848,1.3518999814987183,0.79554,1.3377100229263306,2.21163010597229,0.7539899945259094,668,915,1383,2025,2234,2773,3468,3609
650,0.77867,2.125770092010498,0.732420027256012,1.348330020904541,0.79686,1.3333799839019775,2.2188100814819336,0.7564399838447571,668,916,1385,2024,2235,2774,3468,3609
660,0.78,2.132200002670288,0.7346400022506714,1.3442599773406982,0.79806,1.3294399976730347,2.2253899574279785,0.758679986000061,668,916,1387,2025,2235,2774,3468,3609
670,0.78142,2.139120101928711,0.7370200157165527,1.3399200439453125,0.79932,1.3253099918365479,2.2323200702667236,0.7610399723052979,668,916,1390,2024,2236,2774,3468,3608
680,0.78267,2.1452701091766357,0.739139974117279,1.336069941520691,0.80056,1.3212000131607056,2.239259958267212,0.7634099721908569,668,916,1392,2024,2236,2775,3468,3608
690,0.78382,2.1509499549865723,0.741100013256073,1.3325400352478027,0.80174,1.317270040512085,2.2459499835968018,0.76569002866745,668,916,1396,2024,2236,2775,3468,3608
700,0.78506,2.1571600437164307,0.7432399988174438,1.3287099599838257,0.80289,1.3134499788284302,2.2524900436401367,0.7679200172424316,668,916,1399,2025,2237,2774,3468,3607
710,0.78539,2.1588099002838135,0.7438099980354309,1.3276900053024292,0.80287,1.3135099411010742,2.252379894256592,0.7678800225257874,663,916,1363,2027,2236,2775,3465,3607
720,0.78463,2.1549999713897705,0.7425000071525574,1.3300399780273438,0.80352,1.3113499879837036,2.256089925765991,0.7691500186920166,655,906,1344,2024,2237,2775,3468,3602
730,0.78691,2.1665000915527344,0.7464600205421448,1.3229800462722778,0.805,1.306399941444397,2.2646400928497314,0.772059977054596,659,907,1342,2025,2237,2775,3467,3605
740,0.78784,2.1712300777435303,0.7480900287628174,1.320099949836731,0.80636,1.3018399477005005,2.2725698947906494,0.7747700214385986,658,904,1345,2025,2237,2774,3468,3605
750,0.78916,2.178030014038086,0.7504299879074097,1.3159699440002441,0.80752,1.2979300022125244,2.2794198989868164,0.7771000266075134,660,904,1349,2025,2237,2776,3467,3607
760,0.79025,2.1836800575256348,0.7523800134658813,1.3125699758529663,0.80855,1.294469952583313,2.285520076751709,0.7791799902915955,661,904,1352,2025,2239,2776,3468,3606
770,0.79114,2.188309907913208,0.7539700269699097,1.309790015220642,0.80948,1.2913099527359009,2.291110038757324,0.7810900211334229,661,904,1355,2025,2240,2776,3467,3607
780,0.79208,2.193269968032837,0.7556800246238708,1.3068300485610962,0.81036,1.2883199453353882,2.2964301109313965,0.7828999757766724,661,904,1358,2025,2239,2775,3467,3607
790,0.79281,2.1971499919891357,0.7570199966430664,1.3045200109481812,0.8112,1.2854599952697754,2.3015201091766357,0.7846400141716003,661,904,1360,2025,2240,2777,3467,3608
800,0.7937,2.2018699645996094,0.758650004863739,1.3017300367355347,0.812,1.2827500104904175,2.3064000606536865,0.786300003528595,660,902,1362,2025,2240,2776,3467,3608
810,0.79441,2.2056500911712646,0.7599499821662903,1.2994999885559082,0.81276,1.280150055885315,2.311079978942871,0.7878900170326233,660,902,1363,2025,2240,2778,3467,3608
820,0.79529,2.2103800773620605,0.7615799903869629,1.296720027923584,0.81342,1.277899980545044,2.315150022506714,0.7892799973487854,660,901,1365,2026,2240,2778,3467,3608
830,0.79569,2.2125699520111084,0.7623299956321716,1.2954299449920654,0.81408,1.2756400108337402,2.319240093231201,0.7906799912452698,660,901,1366,2026,2240,2779,3467,3608
840,0.79653,2.217099905014038,0.7638900279998779,1.2927800416946411,0.81483,1.2730400562286377,2.3239901065826416,0.7922899723052979,660,900,1367,2025,2241,2779,3467,3608
850,0.79738,2.2217600345611572,0.765500009059906,1.2900700569152832,0.81552,1.2706799507141113,2.328310012817383,0.7937700152397156,660,900,1368,2026,2241,2779,3467,3608
860,0.79811,2.2257699966430664,0.7668799757957458,1.287750005722046,0.81618,1.2684099674224854,2.332469940185547,0.7951899766921997,660,898,1369,2026,2242,2777,3467,3607
870,0.79894,2.230370044708252,0.7684699892997742,1.2850899696350098,0.8168,1.266260027885437,2.3364200592041016,0.79653000831604,660,898,1370,2026,2242,2777,3467,3607
880,0.79945,2.233220100402832,0.7694399952888489,1.283460021018982,0.81739,1.2642099857330322,2.3402199745178223,0.7978299856185913,659,898,1370,2026,2242,2777,3466,3607
890,0.80008,2.2367300987243652,0.7706599831581116,1.281440019607544,0.81794,1.2623200416564941,2.343719959259033,0.799019992351532,658,896,1371,2026,2243,2777,3467,3607
900,0.80048,2.238960027694702,0.7714200019836426,1.2801599502563477,0.81858,1.26010000705719,2.3478400707244873,0.8004299998283386,658,896,1371,2026,2243,2777,3466,3608
910,0.80118,2.2429299354553223,0.7727900147438049,1.277899980545044,0.81914,1.2581700086593628,2.351449966430664,0.8016600012779236,658,895,1372,2026,2245,2778,3467,3607
920,0.80192,2.247080087661743,0.7742199897766113,1.2755399942398071,0.81976,1.2559800148010254,2.3555500507354736,0.803059995174408,657,892,1372,2026,2245,2778,3466,3607
930,0.8021,2.248110055923462,0.7745800018310547,1.2749500274658203,0.82013,1.254699945449829,2.3579399585723877,0.8038700222969055,657,893,1373,2026,2246,2779,3466,3606
940,0.80327,2.2548000812530518,0.7768800258636475,1.2711700201034546,0.82073,1.252619981765747,2.36188006401062,0.8052099943161011,657,891,1374,2026,2247,2779,3467,3607
950,0.80394,2.2586400508880615,0.7781999707221985,1.2690099477767944,0.82134,1.2504700422286987,2.3659300804138184,0.8065900206565857,656,889,1374,2026,2250,2779,3466,3607
960,0.80445,2.261590003967285,0.7792199850082397,1.267359972000122,0.82195,1.248329997062683,2.369990110397339,0.8079800009727478,656,888,1375,2026,2250,2778,3467,3607
970,0.80497,2.26459002494812,0.7802500128746033,1.265679955482483,0.82245,1.2466000318527222,2.373270034790039,0.8090999722480774,656,887,1376,2027,2250,2779,3466,3607
980,0.80581,2.2694599628448486,0.7819300293922424,1.2629599571228027,0.82301,1.2446099519729614,2.3770599365234375,0.8103899955749512,656,887,1376,2027,2253,2779,3466,3607
990,0.80598,2.270479917526245,0.782289981842041,1.2623900175094604,0.8235,1.242900013923645,2.380340099334717,0.8115100264549255,656,887,1377,2026,2253,2779,3466,3607
