algorithm,dataset,target_size,scaler_y,mode,train_size,r2,rmse,rpd,rpiq,r2_o,rmse_o,rpd_o,rpiq_o,train_r2,train_rmse,train_rpd,train_rpiq,train_r2_o,train_rmse_o,train_rpd_o,train_rpiq_o,execution_time,params
bsdrcnn_r_wo_order,lucas,8,robust,dyn,0.75,0.8208330869674683,1.216643452644348,2.3627126216888428,0.840828537940979,0.8208330869674683,31.754392623901367,2.362712860107422,0.8408285975456238,0.8248227834701538,1.2371063232421875,2.3893210887908936,0.8021438121795654,0.8248228430747986,32.288475036621094,2.3893210887908936,0.8021438717842102,17.692389011383057,297
bsdrcnn_r_wo_order,lucas,16,robust,dyn,0.75,0.8769137859344482,1.0166603326797483,2.850592851638794,0.9789018630981444,0.8769137859344482,26.534835815429688,2.850592613220215,0.9789018034934998,0.8917058706283569,0.9701536297798156,3.038861036300659,1.034713864326477,0.8917058706283569,25.321008682250977,3.03886079788208,1.0347139835357666,55.900991916656494,4657
bsdrcnn_r_wo_order,lucas,32,robust,dyn,0.75,0.8872007131576538,1.0120422840118408,2.9777395725250244,0.9909403324127196,0.8872007131576538,26.414304733276367,2.9777395725250244,0.9909403324127196,0.9044489860534668,0.899280309677124,3.2351596355438232,1.1120003461837769,0.9044489860534668,23.471216201782227,3.235159397125244,1.1120004653930664,68.54059791564941,4801
bsdrcnn_r_wo_order,lucas,64,robust,dyn,0.75,0.9029054045677184,0.8905121088027954,3.209536552429199,1.097134351730347,0.9029054045677184,23.242366790771484,3.20953631401062,1.097134351730347,0.9018839597702026,0.927477240562439,3.192590713500977,1.090586543083191,0.9018839597702026,24.207155227661133,3.192590951919556,1.0905866622924805,102.4598104953766,8929
bsdrcnn_r_wo_order,lucas,128,robust,dyn,0.75,0.9265238642692566,0.7798593640327454,3.6894936561584473,1.2970213890075684,0.9265238642692566,20.35433006286621,3.689493179321289,1.2970213890075684,0.9541478753089904,0.6327017545700073,4.670178413391113,1.5805234909057615,0.9541478753089904,16.51351547241211,4.670178413391113,1.5805236101150513,202.65057039260864,38049
bsdrcnn_r,lucas,8,robust,dyn,0.75,0.8068217635154724,1.259653091430664,2.2754156589508057,0.7839840054512024,0.8068217635154724,32.87694549560547,2.2754156589508057,0.7839840054512024,0.8239768147468567,1.2412136793136597,2.383572578430176,0.8126083612442017,0.8239768743515015,32.39567947387695,2.383572578430176,0.8126082420349121,16.82444977760315,297
bsdrcnn_r,lucas,16,robust,dyn,0.75,0.8945990204811096,0.9853677749633788,3.080474138259888,0.9837430119514464,0.8945990204811096,25.71809959411621,3.080474138259888,0.9837429523468018,0.887172520160675,0.974648118019104,2.977184772491455,1.0378044843673706,0.8871724605560303,25.438316345214844,2.977184772491455,1.0378046035766602,58.15852355957031,4657
bsdrcnn_r,lucas,32,robust,dyn,0.75,0.8982375264167786,0.9052157402038574,3.135061264038086,1.0920112133026123,0.8982375264167786,23.62613296508789,3.135061025619507,1.0920110940933228,0.9037254452705384,0.9207457304000854,3.2229795455932617,1.0943984985351562,0.9037254452705384,24.031463623046875,3.2229793071746826,1.0943986177444458,67.26407718658447,4801
bsdrcnn_r,lucas,64,robust,dyn,0.75,0.8944265842437744,1.004645824432373,3.0779576301574707,1.010630488395691,0.8944265842437744,26.22125625610352,3.0779576301574707,1.010630488395691,0.9010353684425354,0.9064159989356996,3.178874015808105,1.099019169807434,0.9010353684425354,23.65745735168457,3.1788737773895264,1.099019169807434,100.81824612617493,8929
bsdrcnn_r,lucas,128,robust,dyn,0.75,0.920577347278595,0.8404357433319092,3.54868745803833,1.2400063276290894,0.9205774068832396,21.93537330627441,3.548687696456909,1.2400063276290894,0.948751986026764,0.6609945893287659,4.417481899261475,1.4896858930587769,0.948751986026764,17.251956939697266,4.417482376098633,1.489686131477356,200.18124413490293,38049
