epoch,r2,rmse,rpd,rpiq,train_r2,train_rmse,train_rpd,train_rpiq,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8
0,0,0.9784200191497803,0.3306399881839752,3.128770112991333,0,2.9500598907470703,0.9804900288581848,0.3363800048828125,462,931,1393,1855,2308,2778,3231,3692
10,0,0.9806600213050842,0.33138999342918396,3.1216299533843994,0,2.9434900283813477,0.9826800227165222,0.33713001012802124,421,973,1434,1897,2266,2820,3192,3656
20,0,0.9828199744224548,0.33212000131607056,3.11476993560791,0,2.9370899200439453,0.9848200082778931,0.33785998821258545,393,1009,1478,1933,2223,2867,3196,3649
30,0,0.9848600029945374,0.33281001448631287,3.1083199977874756,0,2.93107008934021,0.986840009689331,0.33855998516082764,393,1035,1526,1961,2179,2912,3203,3661
40,0,0.9866300225257874,0.33340999484062195,3.1027400493621826,0,2.925950050354004,0.988569974899292,0.33915001153945923,406,1053,1575,2000,2141,2954,3197,3663
50,0,0.9882199764251709,0.333950012922287,3.097749948501587,0,2.9214999675750732,0.9900699853897095,0.33967000246047974,408,1070,1607,2022,2114,2941,3198,3645
60,0,0.9897000193595886,0.33445000648498535,3.093090057373047,0,2.917449951171875,0.9914500117301941,0.3401400148868561,405,1088,1625,2009,2100,2945,3200,3613
70,0,0.9910500049591064,0.33489999175071716,3.0888900756835938,0,2.9138600826263428,0.9926699995994568,0.3405599892139435,411,1107,1629,2019,2101,2945,3200,3624
80,0,0.9922599792480469,0.3353100121021271,3.0851399898529053,0,2.9106600284576416,0.9937599897384644,0.3409300148487091,419,1128,1627,2015,2108,2946,3200,3619
90,0,0.993340015411377,0.3356800079345703,3.081779956817627,0,2.9077699184417725,0.9947500228881836,0.34126999974250793,417,1149,1624,2017,2113,2945,3201,3617
100,0,0.9943299889564514,0.33601000905036926,3.0786900520324707,0,2.9050800800323486,0.9956700205802917,0.3415899872779846,419,1169,1623,2018,2116,2946,3202,3618
110,0,0.9952700138092041,0.33632999658584595,3.075779914855957,0,2.9024999141693115,0.9965599775314331,0.34189000725746155,418,1190,1622,2018,2118,2945,3204,3618
120,0,0.9961900115013123,0.33664000034332275,3.072969913482666,0,2.8999099731445312,0.9974499940872192,0.34220001101493835,420,1210,1623,2017,2121,2945,3204,3619
130,0,0.9970899820327759,0.33695000410079956,3.0701699256896973,0,2.897239923477173,0.9983599781990051,0.34251001477241516,419,1229,1625,2018,2125,2943,3204,3618
140,0,0.9980199933052063,0.33726000785827637,3.0673298835754395,0,2.894469976425171,0.9993199706077576,0.3428399860858917,419,1244,1626,2018,2130,2942,3204,3619
150,0,0.9989699721336365,0.33757999539375305,3.0643999576568604,0.00058,2.891580104827881,1.0003199577331543,0.34318000078201294,419,1254,1628,2018,2135,2941,3205,3618
160,0,0.999970018863678,0.33792001008987427,3.0613300800323486,0.00268,2.888540029525757,1.0013699531555176,0.3435400128364563,419,1260,1630,2017,2142,2941,3204,3618
170,0.00186,1.0010299682617188,0.33827999234199524,3.058109998703003,0.00487,2.885349988937378,1.0024800300598145,0.3439199924468994,419,1260,1632,2017,2148,2938,3204,3618
180,0.00407,1.0021300315856934,0.3386499881744385,3.05472993850708,0.00718,2.882009983062744,1.003640055656433,0.34431999921798706,419,1253,1634,2018,2150,2937,3204,3619
190,0.00638,1.0032999515533447,0.33904001116752625,3.05118989944458,0.0096,2.878499984741211,1.0048600435256958,0.34474000334739685,418,1239,1637,2018,2149,2935,3204,3619
200,0.0088,1.004520058631897,0.33945998549461365,3.0474700927734375,0.01213,2.874809980392456,1.0061500072479248,0.3451800048351288,419,1214,1641,2018,2149,2934,3204,3619
210,0.01134,1.005810022354126,0.3398900032043457,3.043560028076172,0.01479,2.8709399700164795,1.0075099468231201,0.34564998745918274,419,1178,1647,2017,2149,2932,3204,3619
220,0.01401,1.0071699619293213,0.3403500020503998,3.03944993019104,0.01758,2.8668699264526367,1.0089399814605713,0.3461399972438812,418,1134,1654,2018,2149,2928,3204,3620
230,0.01716,1.0087800025939941,0.3409000039100647,3.034590005874634,0.0209,2.862030029296875,1.0106500387191772,0.34672999382019043,418,1074,1662,2017,2148,2923,3204,3626
240,0.02067,1.0105899572372437,0.34150999784469604,3.0291600227355957,0.02468,2.856489896774292,1.0126099586486816,0.3474000096321106,415,985,1666,2017,2146,2911,3202,3658
250,0.02476,1.0127099752426147,0.3422200083732605,3.0228400230407715,0.02895,2.8502399921417236,1.0148299932479858,0.3481599986553192,415,868,1667,2017,2146,2870,3200,3710
260,0.02996,1.0154199600219727,0.34314000606536865,3.0147600173950195,0.03436,2.842289924621582,1.0176700353622437,0.3491300046443939,414,736,1666,2017,2147,2816,3197,3802
270,0.03639,1.0188000202178955,0.3442800045013428,3.0047500133514404,0.04105,2.8324201107025146,1.021209955215454,0.3503499925136566,413,610,1665,2017,2146,2769,3198,3825
280,0.04297,1.0223000049591064,0.3454599976539612,2.9944698810577393,0.04781,2.822429895401001,1.0248299837112427,0.35159000754356384,412,495,1667,2017,2147,2705,3198,3815
290,0.04968,1.0259000062942505,0.3466799855232239,2.983959913253784,0.05459,2.8123600482940674,1.028499960899353,0.3528499901294708,414,404,1669,2016,2146,2638,3198,3816
300,0.05626,1.0294699668884277,0.3478899896144867,2.9736099243164062,0.06136,2.80226993560791,1.0321999788284302,0.3541199862957001,414,393,1671,2016,2146,2667,3197,3823
310,0.06309,1.033210039138794,0.34915000200271606,2.9628400802612305,0.06834,2.7918200492858887,1.0360599756240845,0.3554399907588959,411,422,1671,2017,2146,2653,3198,3822
320,0.07011,1.0371099710464478,0.35047000646591187,2.9517199993133545,0.07544,2.781169891357422,1.0400300025939941,0.3568100035190582,415,416,1672,2017,2147,2656,3199,3821
330,0.07717,1.0410699844360352,0.3518100082874298,2.9404900074005127,0.08263,2.7703399658203125,1.044100046157837,0.3582000136375427,412,411,1673,2017,2151,2659,3199,3820
340,0.0843,1.0451099872589111,0.3531700074672699,2.9291000366210938,0.08989,2.759350061416626,1.0482499599456787,0.3596299886703491,413,415,1674,2017,2154,2657,3199,3820
350,0.09155,1.0492700338363647,0.35457998514175415,2.917490005493164,0.09721,2.7482399940490723,1.052489995956421,0.36107999086380005,414,413,1674,2015,2152,2657,3199,3820
360,0.0988,1.0534800291061401,0.35600000619888306,2.905829906463623,0.10455,2.7370400428771973,1.0568000078201294,0.3625600039958954,414,1674,2017,2153,2657,3200,3820
370,0.10605,1.0577499866485596,0.3574399948120117,2.8940999507904053,0.11189,2.725800037384033,1.0611599683761597,0.3640500009059906,414,1674,2017,2153,2658,3204,3820
380,0.11336,1.0621000528335571,0.3589099943637848,2.8822600841522217,0.11925,2.714479923248291,1.0655800104141235,0.3655700087547302,415,414,1674,2016,2157,2658,3240,3821
390,0.12108,1.0667500495910645,0.36048999428749084,2.8696799278259277,0.12705,2.702430009841919,1.070330023765564,0.36719998717308044,413,414,1674,2017,2158,2658,3386,3820
400,0.1284,1.0712300539016724,0.3619999885559082,2.8577001094818115,0.13444,2.690969944000244,1.0748900175094604,0.3687700033187866,412,413,1674,2018,2158,2658,3494,3821
410,0.13578,1.0757900476455688,0.36353999376296997,2.845590114593506,0.14176,2.6795599460601807,1.0794700384140015,0.3703399896621704,413,1674,2016,2159,2658,3458,3820
420,0.14291,1.0802600383758545,0.36504998803138733,2.8338100910186768,0.14896,2.6683099269866943,1.0840200185775757,0.3718999922275543,415,413,1674,2016,2165,2657,3465,3820
430,0.15005,1.084779977798462,0.3665800094604492,2.8219900131225586,0.15603,2.6572000980377197,1.0885499715805054,0.37345001101493835,412,413,1674,2016,2166,2658,3472,3821
440,0.15701,1.0892499685287476,0.3680900037288666,2.8104100227355957,0.16296,2.6462600231170654,1.0930500030517578,0.375,413,414,1674,2016,2166,2658,3467,3819
450,0.16383,1.093690037727356,0.36959001421928406,2.7990100383758545,0.16975,2.635509967803955,1.0975099802017212,0.3765299916267395,415,414,1674,2016,2171,2658,3469,3820
460,0.17054,1.098099946975708,0.3710800111293793,2.7877700328826904,0.17637,2.6249799728393555,1.1019099950790405,0.37803998589515686,412,414,1675,2017,2174,2659,3469,3820
470,0.17704,1.102429986000061,0.3725399971008301,2.776819944381714,0.18283,2.6146700382232666,1.1062599420547485,0.37953001260757446,415,414,1674,2017,2174,2659,3468,3821
480,0.18343,1.1067299842834473,0.37400001287460327,2.7660200595855713,0.18911,2.604599952697754,1.1105400323867798,0.38098999857902527,414,1678,2017,2175,2658,3469,3821
490,0.18962,1.110949993133545,0.3754200041294098,2.7555201053619385,0.19521,2.5947799682617188,1.114740014076233,0.3824400007724762,415,414,1681,2017,2178,2659,3468,3822
500,0.19567,1.1151200532913208,0.37683001160621643,2.7452099323272705,0.20114,2.585210084915161,1.1188600063323975,0.38385000824928284,414,1680,2018,2179,2658,3469,3821
510,0.20151,1.1191999912261963,0.37821000814437866,2.735219955444336,0.20688,2.575900077819824,1.1229100227355957,0.38523998856544495,416,414,1680,2016,2180,2658,3468,3821
520,0.20724,1.12322998046875,0.37957000732421875,2.7253899574279785,0.21244,2.5668599605560303,1.1268600225448608,0.38659998774528503,413,414,1680,2016,2181,2659,3468,3821
530,0.21275,1.127150058746338,0.38089999556541443,2.715909957885742,0.21782,2.558079957962036,1.1307300329208374,0.38791999220848083,416,414,1680,2016,2182,2659,3468,3819
540,0.21812,1.131019949913025,0.3822000026702881,2.70661997795105,0.22302,2.549560070037842,1.1345100402832031,0.3892199993133545,414,1680,2016,2184,2658,3468,3820
550,0.22331,1.1347899436950684,0.3834800124168396,2.697619915008545,0.22804,2.541300058364868,1.138200044631958,0.39048001170158386,414,1680,2016,2185,2659,3468,3822
