epoch,r2,rmse,rpd,rpiq,train_r2,train_rmse,train_rpd,train_rpiq,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8
260,0.6565,1.706380009651184,0.5644400119781494,1.7580900192260742,0.64845,1.7276699542999268,1.6866400241851807,0.581030011177063,638,889,1306,2022,2133,2730,3481,3636
270,0.66689,1.7327899932861328,0.5731800198554993,1.7312899827957153,0.6587,1.702299952507019,1.7117799520492554,0.5896900296211243,638,889,1311,2022,2147,2789,3479,3633
280,0.67616,1.7574199438095093,0.5813199877738953,1.7070300579071045,0.66773,1.6796400547027588,1.7348699569702148,0.5976499915122986,638,891,1316,2023,2157,2829,3482,3632
290,0.68456,1.7806700468063354,0.5890200138092041,1.6847399473190308,0.67642,1.6575299501419067,1.7580100297927856,0.6056200265884399,639,892,1317,2023,2167,2808,3479,3628
300,0.69283,1.804479956626892,0.5968899726867676,1.6625100374221802,0.68496,1.6354999542236328,1.781690001487732,0.6137800216674805,641,895,1328,2024,2171,2807,3479,3623
310,0.70085,1.8284900188446045,0.6048300266265869,1.640679955482483,0.69321,1.6139600276947021,1.8054699897766113,0.621969997882843,642,899,1339,2023,2185,2805,3477,3617
320,0.70865,1.8528300523757935,0.6128799915313721,1.61913001537323,0.70105,1.5931899547576904,1.8289999961853027,0.6300699710845947,645,901,1346,2023,2202,2805,3477,3600
330,0.71529,1.8742899894714355,0.619979977607727,1.6005899906158447,0.70777,1.5751899480819702,1.849910020828247,0.6372799873352051,649,908,1346,2023,2204,2796,3477,3591
340,0.72157,1.8953200578689575,0.6269400119781494,1.5828200578689575,0.71431,1.5574599504470825,1.8709700107574463,0.6445299983024597,650,915,1347,2022,2205,2773,3475,3598
350,0.72766,1.9163800477981567,0.6339100003242493,1.5654300451278687,0.7205,1.5404900312423706,1.8915799856185913,0.6516299843788147,653,916,1354,2023,2210,2778,3474,3602
360,0.73348,1.9371999502182007,0.6407899856567383,1.548609972000122,0.72622,1.524649977684021,1.9112399816513062,0.6583999991416931,655,915,1357,2023,2212,2772,3473,3604
370,0.73859,1.9560600519180298,0.6470299959182739,1.5336699485778809,0.73149,1.509909987449646,1.9298900365829468,0.6648300290107727,658,918,1361,2023,2218,2772,3473,3606
380,0.74341,1.974310040473938,0.6530699729919434,1.5195000171661377,0.73614,1.4967700242996216,1.9468300342559814,0.6706699728965759,660,919,1366,2022,2220,2772,3473,3607
390,0.74748,1.990190029144287,0.6583200097084045,1.5073699951171875,0.74024,1.4850900173187256,1.962149977684021,0.6759399771690369,661,918,1370,2022,2225,2772,3473,3607
400,0.75104,2.004349946975708,0.6630100011825562,1.4967299699783325,0.74387,1.4746999740600586,1.9759700298309326,0.6807000041007996,663,917,1373,2022,2227,2772,3473,3608
410,0.75431,2.017659902572632,0.6674100160598755,1.4868500232696533,0.74714,1.4652400016784668,1.9887200593948364,0.6851000189781189,662,915,1374,2022,2231,2772,3472,3608
420,0.75734,2.0301899909973145,0.6715499758720398,1.4776699542999268,0.7501,1.456629991531372,2.0004799365997314,0.6891499757766724,663,914,1376,2023,2231,2771,3472,3608
430,0.76006,2.041670083999634,0.67535001039505,1.4693700075149536,0.75282,1.448699951171875,2.011430025100708,0.6929200291633606,665,915,1379,2022,2234,2771,3471,3609
440,0.76261,2.0526199340820312,0.6789699792861938,1.4615299701690674,0.75533,1.4413299560546875,2.02170991897583,0.6964600086212158,665,914,1384,2022,2235,2770,3470,3609
450,0.76495,2.062809944152832,0.6823400259017944,1.4543100595474243,0.75767,1.434399962425232,2.031480073928833,0.6998299956321716,667,914,1387,2023,2236,2770,3470,3609
460,0.76735,2.0734400749206543,0.6858599781990051,1.4468599557876587,0.76002,1.4274499416351318,2.041379928588867,0.7032399773597717,669,915,1398,2022,2236,2770,3470,3609
470,0.76696,2.0716700553894043,0.6852700114250183,1.4480899572372437,0.76053,1.425920009613037,2.043570041656494,0.7039899826049805,664,910,1354,2024,2236,2769,3468,3606
480,0.76959,2.083479881286621,0.6891800165176392,1.4398800134658813,0.76277,1.4192500114440918,2.0531699657440186,0.7073000073432922,660,908,1345,2023,2235,2771,3468,3602
490,0.77197,2.094330072402954,0.6927700042724609,1.432420015335083,0.7652,1.4119499921798706,2.0637800693511963,0.7109500169754028,666,910,1350,2022,2235,2768,3468,3607
500,0.77419,2.1045799255371094,0.6961600184440613,1.4254499673843384,0.76738,1.4053900241851807,2.0734100341796875,0.7142699956893921,666,907,1358,2023,2235,2769,3470,3610
510,0.77604,2.11326003074646,0.6990299820899963,1.4195899963378906,0.76937,1.399340033531189,2.0823700428009033,0.7173600196838379,671,911,1364,2023,2236,2770,3470,3609
520,0.7779,2.1220901012420654,0.7019500136375427,1.4136799573898315,0.77126,1.393589973449707,2.0909600257873535,0.7203199863433838,671,912,1368,2023,2235,2770,3470,3609
530,0.77964,2.1304399967193604,0.7047100067138672,1.408139944076538,0.77313,1.387910008430481,2.099519968032837,0.7232699990272522,672,912,1372,2023,2235,2771,3470,3610
540,0.78145,2.1392900943756104,0.7076399922370911,1.4023200273513794,0.77496,1.382290005683899,2.108069896697998,0.7262099981307983,672,913,1375,2023,2234,2771,3470,3610
550,0.78345,2.1491100788116455,0.710889995098114,1.3959100246429443,0.77709,1.375749945640564,2.1180899143218994,0.7296599745750427,673,915,1378,2024,2233,2770,3470,3608
560,0.78529,2.158289909362793,0.7139300107955933,1.3899699449539185,0.77905,1.3696600198745728,2.127500057220459,0.7329000234603882,674,917,1382,2024,2234,2769,3470,3610
570,0.78704,2.167140007019043,0.7168499827384949,1.3842999935150146,0.78082,1.3641899824142456,2.1360299587249756,0.7358400225639343,675,917,1387,2024,2234,2772,3470,3610
580,0.78886,2.176500082015991,0.7199500203132629,1.3783400058746338,0.78247,1.35903000831604,2.1441500186920166,0.7386400103569031,677,920,1391,2024,2236,2770,3469,3609
590,0.79053,2.185149908065796,0.7228099703788757,1.3728899955749512,0.78407,1.354009985923767,2.152090072631836,0.7413700222969055,676,919,1396,2024,2237,2770,3469,3609
600,0.79159,2.190700054168701,0.7246500253677368,1.3694100379943848,0.78468,1.352120041847229,2.155100107192993,0.7424100041389465,678,921,1390,2024,2237,2772,3469,3610
610,0.7925,2.195509910583496,0.7262399792671204,1.3664100170135498,0.78586,1.3484100103378296,2.1610300540924072,0.7444499731063843,671,915,1365,2024,2236,2772,3468,3605
620,0.79366,2.201669931411743,0.7282699942588806,1.362589955329895,0.78737,1.343649983406067,2.16867995262146,0.7470899820327759,674,917,1364,2025,2238,2771,3468,3606
630,0.7953,2.2104599475860596,0.7311800122261047,1.3571699857711792,0.78897,1.3385800123214722,2.176909923553467,0.7499200105667114,675,918,1369,2025,2239,2772,3468,3609
640,0.79678,2.2184600830078125,0.7338299751281738,1.3522700071334839,0.79043,1.3339300155639648,2.1844899654388428,0.7525399923324585,675,916,1374,2025,2239,2772,3468,3609
650,0.79825,2.2265400886535645,0.7365000247955322,1.3473600149154663,0.79186,1.329390048980713,2.1919500827789307,0.7551100254058838,676,917,1379,2025,2240,2773,3468,3609
660,0.79957,2.2338500022888184,0.7389199733734131,1.342960000038147,0.79315,1.325260043144226,2.1987900733947754,0.7574599981307983,678,919,1382,2025,2240,2773,3468,3608
670,0.80073,2.2403900623321533,0.7410799860954285,1.3390400409698486,0.79435,1.3214000463485718,2.205199956893921,0.7596700191497803,678,918,1384,2025,2240,2772,3468,3608
680,0.80171,2.2459099292755127,0.7429100275039673,1.3357399702072144,0.79549,1.3177200555801392,2.2113699913024902,0.7617999911308289,678,919,1387,2025,2241,2773,3468,3608
690,0.80289,2.252609968185425,0.7451300024986267,1.3317699432373047,0.79659,1.3141800165176392,2.217319965362549,0.7638499736785889,678,918,1389,2025,2242,2773,3468,3608
700,0.80406,2.2593400478363037,0.7473499774932861,1.3278100490570068,0.79767,1.3107000589370728,2.223210096359253,0.7658799886703491,678,918,1391,2025,2242,2773,3468,3608
710,0.80522,2.2660200595855713,0.7495599985122681,1.323889970779419,0.79873,1.3072500228881836,2.229069948196411,0.7678899765014648,678,918,1394,2025,2242,2773,3468,3608
720,0.80631,2.27239990234375,0.7516700029373169,1.3201700448989868,0.79977,1.3038699626922607,2.2348499298095703,0.7698900103569031,678,918,1397,2025,2242,2773,3468,3608
730,0.80686,2.2756600379943848,0.7527499794960022,1.3182799816131592,0.80042,1.301759958267212,2.2384700775146484,0.7711300253868103,680,917,1394,2025,2243,2773,3468,3609
740,0.807,2.2764699459075928,0.7530199885368347,1.3178199529647827,0.80072,1.30076003074646,2.2402000427246094,0.7717300057411194,670,913,1364,2025,2243,2773,3469,3605
750,0.80797,2.2822299003601074,0.7549200057983398,1.3144899606704712,0.80167,1.297659993171692,2.245539903640747,0.7735700011253357,672,913,1359,2025,2243,2773,3468,3607
760,0.80915,2.2892398834228516,0.7572399973869324,1.3104599714279175,0.80281,1.2939300537109375,2.2520101070404053,0.7757999897003174,673,913,1363,2026,2243,2773,3468,3608
770,0.81009,2.2948899269104004,0.7591099739074707,1.3072400093078613,0.80383,1.2905700206756592,2.257889986038208,0.7778199911117554,673,911,1368,2026,2243,2773,3469,3608
780,0.81109,2.300990104675293,0.7611299753189087,1.3037699460983276,0.80472,1.2876499891281128,2.263000011444092,0.7795799970626831,674,911,1373,2026,2243,2774,3468,3609
790,0.8119,2.3059298992156982,0.7627599835395813,1.3009799718856812,0.80552,1.284999966621399,2.267669916152954,0.7811899781227112,674,910,1375,2026,2243,2775,3468,3609
800,0.8126,2.3101999759674072,0.7641800045967102,1.2985700368881226,0.80631,1.2824000120162964,2.2722699642181396,0.7827799916267395,673,910,1377,2026,2246,2775,3468,3609
810,0.81335,2.314889907836914,0.7657300233840942,1.2959400415420532,0.80706,1.279919981956482,2.2766599655151367,0.7842900156974792,673,909,1378,2026,2245,2775,3468,3609
820,0.81407,2.319350004196167,0.7671999931335449,1.2934499979019165,0.80778,1.2775100469589233,2.2809600830078125,0.7857699990272522,674,909,1379,2026,2246,2775,3468,3609
830,0.81474,2.3235299587249756,0.7685800194740295,1.2911299467086792,0.80849,1.2751799821853638,2.285140037536621,0.7872099876403809,674,909,1381,2026,2246,2775,3468,3609
840,0.81538,2.327579975128174,0.7699199914932251,1.2888799905776978,0.80917,1.2728999853134155,2.2892301082611084,0.7886199951171875,674,909,1382,2026,2246,2775,3468,3609
850,0.81606,2.331860065460205,0.771340012550354,1.2865099906921387,0.80984,1.2706600427627563,2.293260097503662,0.7900099754333496,674,909,1383,2026,2247,2775,3467,3609
860,0.81694,2.337470054626465,0.7731999754905701,1.2834199666976929,0.81008,1.2698700428009033,2.294689893722534,0.7904999852180481,672,906,1385,2026,2249,2775,3467,3608
870,0.81756,2.341399908065796,0.7744899988174438,1.2812700271606445,0.81098,1.266860008239746,2.300149917602539,0.7923799753189087,673,907,1386,2026,2249,2776,3467,3609
880,0.81808,2.3447699546813965,0.7756100296974182,1.2794300317764282,0.81175,1.2642600536346436,2.3048698902130127,0.7940099835395813,674,906,1388,2026,2250,2777,3467,3608
890,0.81879,2.349370002746582,0.7771300077438354,1.2769299745559692,0.81239,1.2621099948883057,2.308809995651245,0.7953600287437439,672,903,1390,2026,2250,2776,3467,3609
900,0.81933,2.352869987487793,0.7782899737358093,1.2750200033187866,0.81303,1.2599400281906128,2.312769889831543,0.7967299818992615,672,902,1392,2026,2253,2777,3467,3609
910,0.81992,2.3566999435424805,0.7795600295066833,1.2729500532150269,0.81366,1.2578200101852417,2.3166699409484863,0.7980700135231018,672,901,1394,2026,2253,2777,3467,3609
920,0.82055,2.360830068588257,0.7809200286865234,1.2707200050354004,0.81427,1.2557599544525146,2.320470094680786,0.7993800044059753,672,900,1396,2026,2255,2776,3467,3609
930,0.82114,2.364759922027588,0.7822200059890747,1.2686100006103516,0.81489,1.253659963607788,2.324350118637085,0.8007199764251709,672,897,1398,2026,2256,2777,3467,3609
940,0.81906,2.3510899543762207,0.7777000069618225,1.2759900093078613,0.81388,1.257099986076355,2.318000078201294,0.7985299825668335,677,892,1403,2025,2258,2776,3468,3611
950,0.82014,2.358150005340576,0.7800400257110596,1.2721699476242065,0.8152,1.2526099681854248,2.3263099193573,0.8013899922370911,675,894,1402,2023,2266,2773,3466,3611
960,0.82089,2.3630800247192383,0.7816699743270874,1.26951003074646,0.81595,1.2500799894332886,2.331010103225708,0.8030099868774414,674,895,1409,2021,2274,2777,3463,3606
970,0.82304,2.377389907836914,0.7864000201225281,1.26187002658844,0.81789,1.2434600591659546,2.3434200286865234,0.8072900176048279,675,899,1409,2018,2304,2786,3466,3606
980,0.82465,2.3882699012756348,0.7900000214576721,1.2561299800872803,0.81922,1.238919973373413,2.352020025253296,0.8102499842643738,673,894,1404,2018,2311,2783,3465,3605
990,0.82569,2.395400047302246,0.7923600077629089,1.2523900270462036,0.81978,1.2370100021362305,2.355639934539795,0.8115000128746033,673,894,1406,2020,2310,2787,3466,3602
