algorithm,dataset,target_size,scaler_y,mode,train_size,r2,rmse,rpd,rpiq,r2_o,rmse_o,rpd_o,rpiq_o,train_r2,train_rmse,train_rpd,train_rpiq,train_r2_o,train_rmse_o,train_rpd_o,train_rpiq_o,execution_time,params
bsdrcnn_r,lucas,8,robust,static,0.05,0.6768202781677246,1.666266918182373,1.75909161567688,0.6001439690589905,0.6768202781677246,43.48956680297852,1.7590914964675903,0.6001439690589905,0.7200648784637451,1.5981452465057373,1.890909671783448,0.623327910900116,0.7200648784637451,41.71158981323242,1.890909671783448,0.6233279705047607,5.108133792877197,289
bsdrcnn_r,lucas,8,robust,static,0.15,0.6979032754898071,1.6154369115829468,1.8194440603256223,0.6213992834091187,0.6979032754898071,42.16290283203125,1.8194440603256223,0.6213993430137634,0.7062629461288452,1.580206274986267,1.8453855514526367,0.6340410709381104,0.7062628865242004,41.243385314941406,1.8453853130340576,0.6340410113334656,4.182593584060669,289
bsdrcnn_r,lucas,8,robust,static,0.25,0.6984698176383972,1.6240404844284058,1.8211591243743896,0.6181073784828186,0.6984698176383972,42.38745880126953,1.8211591243743896,0.6181073784828186,0.6997115612030029,1.5719654560089111,1.825032353401184,0.6337089538574219,0.6997115015983582,41.02830123901367,1.825032114982605,0.6337088942527771,6.954518795013428,289
bsdrcnn_r,lucas,8,robust,static,0.35,0.700791597366333,1.584930419921875,1.8282198905944824,0.6285250782966614,0.700791597366333,41.36668395996094,1.8282198905944824,0.6285251379013062,0.7185070514678955,1.5943310260772705,1.8849278688430784,0.6320285797119141,0.7185070514678955,41.61204147338867,1.884927749633789,0.6320285797119141,11.6679949760437,289
bsdrcnn_r,lucas,8,robust,static,0.45,0.6990015506744385,1.6312909126281738,1.822787165641785,0.6106627583503723,0.6990015506744385,42.57669448852539,1.822787165641785,0.6106626987457275,0.7083462476730347,1.560080647468567,1.8517756462097168,0.6483601927757263,0.7083461880683899,40.71810531616211,1.8517754077911377,0.6483602523803711,16.079984426498413,289
bsdrcnn_r,lucas,8,robust,static,0.55,0.6946361064910889,1.5920671224594116,1.8097277879714968,0.6184879541397095,0.6946361064910889,41.55294799804688,1.809727907180786,0.6184880137443542,0.7122418880462646,1.5981296300888062,1.8642507791519165,0.6353211998939514,0.7122418880462646,41.711181640625,1.8642507791519165,0.6353212594985962,17.737067461013794,289
bsdrcnn_r,lucas,8,robust,static,0.65,0.7139946222305298,1.5898842811584473,1.8699989318847656,0.628976583480835,0.7139946222305298,41.495975494384766,1.8699992895126345,0.6289767026901245,0.7021592855453491,1.591038703918457,1.8324127197265625,0.6285202503204346,0.7021592855453491,41.5261116027832,1.832412600517273,0.6285202503204346,19.80273532867432,289
bsdrcnn_r,lucas,8,robust,static,0.75,0.7131056189537048,1.643996000289917,1.867148518562317,0.608273983001709,0.7131056189537048,42.90829849243164,1.8671482801437376,0.608273983001709,0.7043834924697876,1.5710524320602417,1.8392845392227173,0.6365159749984741,0.7043834924697876,41.00447082519531,1.8392846584320068,0.6365160346031189,22.07113981246948,289
bsdrcnn_r,lucas,8,robust,static,0.85,0.7022109031677246,1.6735259294509888,1.832787275314331,0.6066985130310059,0.7022109031677246,43.67903137207031,1.8327871561050413,0.6066984534263611,0.7093338966369629,1.5697603225708008,1.8548743724823,0.6345992088317871,0.7093338370323181,40.970741271972656,1.8548742532730105,0.6345992088317871,26.29265069961548,289
bsdrcnn_r,lucas,8,robust,static,0.95,0.707612931728363,1.41743266582489,1.85020649433136,0.6886067390441895,0.7076128721237183,36.99499130249024,1.85020649433136,0.6886067986488342,0.7065808773040771,1.5984827280044556,1.846146821975708,0.6279901266098022,0.7065808176994324,41.72039794921875,1.846147060394287,0.627990186214447,23.085954189300537,289
