algorithm,dataset,target_size,scaler_y,mode,train_size,r2,rmse,rpd,rpiq,r2_o,rmse_o,rpd_o,rpiq_o,train_r2,train_rmse,train_rpd,train_rpiq,train_r2_o,train_rmse_o,train_rpd_o,train_rpiq_o,execution_time,params,fold,selected_bands
bsdrcnn_r,min_lucas,8,robust,dyn,0.05,0.19529134035110474,2.4075756072998047,1.1174476146697998,0.4136194884777069,0.19529134035110474,57.60124969482422,1.1174476146697998,0.4136195182800293,0.9999999403953552,0.0001091679951059632,5679.92431640625,7896.71875,0.9999999403953552,0.002611714880913496,5680.2060546875,7897.1103515625,14.912550687789917,297,0,398|964|1359|1809|2029|2752|3446|3741
bsdrcnn_r,min_lucas,8,robust,dyn,0.05,0.1232072114944458,2.5123467445373535,1.0705279111862183,0.396370530128479,0.1232072114944458,60.10789489746094,1.0705280303955078,0.3963705599308014,0.9999996423721313,0.0003500847378745675,1794.0545654296875,3035.539306640625,0.9999996423721313,0.008376210927963257,1793.9617919921875,3035.382080078125,7.774392366409302,297,1,565|1070|1231|1740|2169|2941|3283|3672
bsdrcnn_r,min_lucas,8,robust,dyn,0.05,0.20423966646194458,2.3827145099639893,1.1237128973007202,0.41267260909080505,0.20423978567123413,57.00644302368164,1.1237128973007202,0.41267266869544983,0.9988932609558105,0.04971344769001007,31.68551254272461,32.51655197143555,0.9988932609558105,1.189394235610962,31.68551254272461,32.51655578613281,7.738529443740845,297,2,409|1007|1246|1941|2247|2815|3244|3706
bsdrcnn_r,min_lucas,8,robust,dyn,0.05,0.2389722466468811,2.334099531173706,1.1490694284439087,0.4163433313369751,0.23897212743759155,55.84333419799805,1.1490693092346191,0.4163433313369751,0.9999998211860657,0.000555753184016794,2448.734619140625,2985.771728515625,0.9999998211860657,0.013296373188495636,2448.738525390625,2985.7763671875,7.683859348297119,297,3,406|568|1197|1921|2387|2796|3070|3764
bsdrcnn_r,min_lucas,8,robust,dyn,0.05,0.31036829948425293,2.222273349761963,1.2070850133895874,0.4499896466732025,0.3103684186935425,53.16788864135742,1.207085132598877,0.4499896466732025,0.9999999403953552,0.0003465660265646875,3890.3134765625,3741.741943359375,0.9999999403953552,0.008292045444250107,3890.100830078125,3741.53759765625,7.927210092544556,297,4,525|949|1401|1647|2145|2774|3468|3731
