algorithm,dataset,target_size,scaler_y,mode,train_size,r2,rmse,rpd,rpiq,r2_o,rmse_o,rpd_o,rpiq_o,train_r2,train_rmse,train_rpd,train_rpiq,train_r2_o,train_rmse_o,train_rpd_o,train_rpiq_o,execution_time,params
bsdrcnn_r,lucas,128,robust,dyn,0.45,0.912822425365448,0.8588955402374268,3.387004137039185,1.177668571472168,0.912822425365448,22.41717338562012,3.387003898620605,1.1776684522628784,0.959945559501648,0.5939688682556152,4.996855735778809,1.6706888675689695,0.959945559501648,15.50258731842041,4.99685525894165,1.6706889867782593,289.1863465309143,38049
