algorithm,dataset,target_size,scaler_y,mode,train_size,r2,rmse,rpd,rpiq,r2_o,rmse_o,rpd_o,rpiq_o,train_r2,train_rmse,train_rpd,train_rpiq,train_r2_o,train_rmse_o,train_rpd_o,train_rpiq_o,execution_time,params
bsdrcnn_r,lucas,128,robust,dyn,0.05,0.8413720786571502,1.167564618587494,2.518898820877076,0.8593147456645965,0.8413720607757569,30.473436737060545,2.5188986539840696,0.859314787387848,0.9975069999694824,0.1436089627444743,21.700126075744627,7.397881698608399,0.9975069999694824,3.748193788528442,21.70012645721436,7.397881698608399,53.22731862068176,38049
bsdrcnn_r,lucas,128,robust,dyn,0.15,0.8870643734931946,0.9876909852027892,2.9782104015350344,1.0170945644378662,0.8870643675327301,25.77873497009277,2.9782102584838865,1.0170946002006531,0.9842503428459168,0.361597004532814,8.142043542861938,2.7568443775177003,0.9842503488063812,9.437681674957275,8.142043447494506,2.7568443775177003,130.70701019763948,38049
bsdrcnn_r,lucas,128,robust,dyn,0.25,0.9016362190246582,0.9204928994178772,3.190104675292969,1.09323148727417,0.9016362309455872,24.0248649597168,3.190104675292969,1.0932315349578858,0.9713788747787476,0.4950730085372924,5.923578071594238,1.990384531021118,0.9713788747787476,12.92140522003174,5.923577976226807,1.990384531021118,267.073392868042,38049
bsdrcnn_r,lucas,128,robust,dyn,0.35,0.9038445949554444,0.9071720004081726,3.230926370620728,1.0965502977371215,0.9038445830345154,23.67718925476074,3.2309263229370115,1.0965503215789796,0.9618518948554992,0.575096046924591,5.1388044357299805,1.7685882568359377,0.9618518948554992,15.010007286071778,5.1388040542602536,1.7685882568359377,133.47365946769713,38049
bsdrcnn_r,lucas,128,robust,dyn,0.45,0.9118732690811158,0.8707562923431397,3.370526838302612,1.154641079902649,0.9118732452392578,22.7267391204834,3.370526933670044,1.154641079902649,0.9552829623222352,0.6196557879447937,4.75253849029541,1.617744016647339,0.9552829623222352,16.17301540374756,4.752538394927979,1.617744016647339,157.01509795188903,38049
bsdrcnn_r,lucas,128,robust,dyn,0.55,0.90844167470932,0.8723023653030395,3.306592607498169,1.1485848426818848,0.9084416627883912,22.767091369628908,3.3065927028656006,1.148584818840027,0.9584193706512452,0.6058147788047791,4.926945495605469,1.6558752298355102,0.9584193706512452,15.81176528930664,4.926945877075196,1.6558752298355102,179.97164678573608,38049
bsdrcnn_r,lucas,128,robust,dyn,0.65,0.919507360458374,0.8235774517059327,3.5346705436706545,1.206867480278015,0.919507360458374,21.495370864868164,3.5346705436706545,1.206867480278015,0.9547598123550416,0.6268605828285218,4.707827091217041,1.6054944753646851,0.9547598123550416,16.36106147766113,4.70782699584961,1.6054944753646851,203.95872769355773,38049
bsdrcnn_r,lucas,128,robust,dyn,0.75,0.9241470694541932,0.793225085735321,3.646127367019653,1.2513840436935424,0.9241470694541932,20.703174209594728,3.646127653121949,1.2513840913772585,0.9531220078468324,0.6388787150382995,4.620785045623779,1.5747230768203735,0.9531220078468324,16.674735641479494,4.620784854888916,1.5747230768203735,230.7258180141449,38049
bsdrcnn_r,lucas,128,robust,dyn,0.85,0.925406801700592,0.812735092639923,3.667254066467285,1.2521564245224,0.925406813621521,21.212385177612305,3.6672542095184326,1.2521564960479736,0.953717052936554,0.6297646880149841,4.652895069122314,1.5861434936523438,0.9537170648574828,16.436857414245605,4.652895545959472,1.5861434936523438,254.55665502548217,38049
bsdrcnn_r,lucas,128,robust,dyn,0.95,0.9199297666549683,0.8075401663780213,3.5464758396148683,1.2559769868850708,0.9199297666549683,21.07679862976074,3.5464759826660157,1.2559769868850708,0.9510315656661987,0.6504331707954407,4.5206605911254885,1.5368440866470336,0.9510315656661987,16.976306533813478,4.520660400390625,1.5368440866470336,561.4438988685608,38049
