algorithm,dataset,target_size,scaler_y,mode,train_size,r2,rmse,rpd,rpiq,r2_o,rmse_o,rpd_o,rpiq_o,train_r2,train_rmse,train_rpd,train_rpiq,train_r2_o,train_rmse_o,train_rpd_o,train_rpiq_o,execution_time,params,fold,selected_bands
bsdrcnn,lucas,8,robust,dyn,0.05,0.8139238953590393,1.2611925601959229,2.3182764053344727,0.7868244647979736,0.8139238357543945,32.91712951660156,2.3182759284973145,0.7868244051933289,0.921664297580719,0.8816183805465698,3.574536085128784,1.2863837480545044,0.921664297580719,23.01024055480957,3.574535846710205,1.2863837480545044,7.469944715499878,297,0,624|989|1394|1798|2020|2780|3453|3674
bsdrcnn,lucas,8,robust,dyn,0.05,0.8206842541694641,1.2399704456329346,2.361572504043579,0.8126506209373474,0.8206842541694641,32.36322784423828,2.361572742462158,0.8126506805419922,0.8749229907989502,1.0867624282836914,2.8288557529449463,0.8602301478385925,0.8749229907989502,28.364498138427734,2.8288557529449463,0.8602302074432373,4.488048315048218,297,1,558|934|1391|1821|2016|2833|3420|3676
bsdrcnn,lucas,8,robust,dyn,0.05,0.8288438320159912,1.215211033821106,2.4172091484069824,0.8229023218154907,0.8288438320159912,31.71700668334961,2.4172091484069824,0.8229024410247803,0.8639283776283264,1.0705978870391846,2.712162733078003,0.9340575337409973,0.8639283776283264,27.94260597229004,2.712162494659424,0.9340575337409973,4.476513385772705,297,2,576|853|1151|1646|2022|2863|3460|3629
bsdrcnn,lucas,8,robust,dyn,0.05,0.818450391292572,1.2505687475204468,2.346998453140259,0.8057636022567749,0.818450391292572,32.63984680175781,2.346998453140259,0.8057635426521301,0.8730581402778625,1.049754023551941,2.807999610900879,0.8577086329460144,0.8730581402778625,27.39858055114746,2.807999610900879,0.8577086925506592,4.524052381515503,297,3,519|727|1302|1743|2018|2768|3437|3579
bsdrcnn,lucas,8,robust,dyn,0.05,0.8252696990966797,1.2297033071517944,2.3923592567443848,0.8100885152816772,0.8252696990966797,32.09525680541992,2.3923592567443848,0.810088574886322,0.8804866075515747,0.9731356501579285,2.893950939178467,1.0906009674072266,0.8804866075515747,25.398841857910156,2.893951177597046,1.0906009674072266,4.414161682128906,297,4,640|837|1364|1670|2023|2760|3459|3653
bsdrcnn,lucas,8,robust,dyn,0.05,0.828853189945221,1.219264268875122,2.4172751903533936,0.8233091235160828,0.828853189945221,31.822797775268555,2.4172751903533936,0.8233091831207275,0.8166587352752686,1.157891869544983,2.336519241333008,0.8106951713562012,0.8166587352752686,30.220977783203125,2.336519479751587,0.810695230960846,4.555040121078491,297,5,635|848|1402|1793|2020|2785|3463|3693
bsdrcnn,lucas,8,robust,dyn,0.05,0.8266228437423706,1.2141183614730835,2.401676654815674,0.8267986178398132,0.8266228437423706,31.688488006591797,2.401676893234253,0.826798677444458,0.893238365650177,1.0737022161483765,3.061906099319458,0.9063779711723328,0.893238365650177,28.02362823486328,3.061906099319458,0.9063780307769775,4.460450649261475,297,6,626|964|1279|1814|2021|2823|3433|3667
bsdrcnn,lucas,8,robust,dyn,0.05,0.8074118494987488,1.2889933586120605,2.27874493598938,0.7787715792655945,0.8074118494987488,33.64272689819336,2.27874493598938,0.7787716388702393,0.8865315318107605,0.9785358905792236,2.9700374603271484,0.9044710993766785,0.8865315318107605,25.53978729248047,2.9700372219085693,0.9044711589813232,4.408531665802002,297,7,586|812|1277|1761|2024|2762|3429|3669
bsdrcnn,lucas,8,robust,dyn,0.05,0.8252453207969666,1.228566288948059,2.3921923637390137,0.8108382821083069,0.8252453207969666,32.06557846069336,2.3921923637390137,0.8108383417129517,0.8603678941726685,1.073384404182434,2.6773605346679688,0.9816053509712219,0.8603678941726685,28.01533317565918,2.6773605346679688,0.9816054105758667,7.156649351119995,297,8,578|834|1208|1782|2020|2716|3439|3635
bsdrcnn,lucas,8,robust,dyn,0.05,0.7939341068267822,1.3247469663619995,2.2029640674591064,0.7548611164093018,0.7939340472221375,34.575897216796875,2.2029640674591064,0.7548611760139465,0.8939508199691772,1.0571638345718384,3.072174310684204,0.9314302206039429,0.8939508199691772,27.59197425842285,3.0721747875213623,0.9314302802085876,4.45722770690918,297,9,617|916|1312|1791|2023|2848|3431|3656
