epoch,r2,rmse,rpd,rpiq,train_r2,train_rmse,train_rpd,train_rpiq,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16
240,0.85481,2.6246700286865234,0.8875899910926819,1.0953500270843506,0.8516,1.1385899782180786,2.59594988822937,0.8883799910545349,500,585,699,914,1156,1359,1682,2017,2140,2267,2653,2923,3464,3466,3694,3990
250,0.85624,2.6376500129699707,0.891979992389679,1.089959979057312,0.85377,1.1302200555801392,2.6151599884033203,0.8949499726295471,495,584,699,914,1156,1358,1682,2018,2140,2265,2652,2923,3462,3470,3696,3990
260,0.85747,2.649049997329712,0.8958399891853333,1.0852700471878052,0.85561,1.1231000423431396,2.631740093231201,0.900629997253418,490,582,698,914,1156,1357,1683,2018,2140,2264,2653,2922,3464,3696,3990
270,0.85279,2.606600046157837,0.8814799785614014,1.1029399633407593,0.85403,1.12923002243042,2.617449998855591,0.8957399725914001,486,580,697,914,1156,1356,1686,2019,2139,2265,2653,2923,3464,3465,3696,3990
280,0.85738,2.648159980773926,0.8955299854278564,1.0856300592422485,0.85764,1.1151800155639648,2.650439977645874,0.9070199728012085,481,578,696,913,1157,1356,1688,2019,2140,2265,2653,2923,3464,3465,3694,3990
290,0.86022,2.674989938735962,0.9046099781990051,1.0747400522232056,0.85979,1.1067399978637695,2.6706600189208984,0.9139400124549866,478,576,695,913,1157,1355,1690,2020,2140,2262,2652,2922,3464,3465,3695,3990
300,0.86099,2.682339906692505,0.9070900082588196,1.0717999935150146,0.86101,1.1018999814987183,2.682389974594116,0.917959988117218,474,574,694,912,1157,1355,1689,2020,2139,2258,2653,2923,3464,3465,3695,3990
310,0.86237,2.6957900524139404,0.9116399884223938,1.0664499998092651,0.86231,1.096750020980835,2.694969892501831,0.9222599864006042,470,572,693,912,1158,1354,1690,2020,2139,2259,2652,2923,3464,3465,3694,3990
320,0.86126,2.684950113296509,0.9079800248146057,1.0707600116729736,0.86263,1.0954699516296387,2.698129892349243,0.9233400225639343,467,570,692,912,1158,1354,1692,2021,2139,2258,2653,2923,3464,3465,3693,3990
330,0.86465,2.71835994720459,0.9192699790000916,1.0576000213623047,0.86384,1.0906200408935547,2.7101099491119385,0.9274500012397766,463,568,691,911,1158,1354,1696,2021,2140,2258,2652,2922,3465,3692,3990
340,0.86374,2.7093300819396973,0.9162200093269348,1.0611200332641602,0.86507,1.0856900215148926,2.7224299907684326,0.931659996509552,460,566,689,910,1158,1354,1702,2021,2139,2258,2652,2923,3464,3465,3691,3990
350,0.86652,2.7373499870300293,0.9257000088691711,1.0502599477767944,0.86586,1.0824999809265137,2.7304599285125732,0.9344099760055542,457,565,689,910,1159,1354,1710,2021,2139,2258,2653,2922,3465,3466,3689,3990
360,0.865,2.72189998626709,0.9204699993133545,1.0562200546264648,0.86691,1.0782599449157715,2.741179943084717,0.9380800127983093,454,564,689,910,1158,1354,1720,2021,2139,2258,2652,2922,3465,3466,3689,3990
370,0.86814,2.754159927368164,0.9313799738883972,1.0438499450683594,0.86767,1.0751700401306152,2.7490599155426025,0.9407699704170227,451,563,689,910,1159,1355,1727,2021,2139,2258,2652,2922,3465,3466,3688,3990
380,0.86663,2.738539934158325,0.9261000156402588,1.0498000383377075,0.86885,1.070389986038208,2.76134991645813,0.9449800252914429,448,562,688,911,1161,1356,1733,2021,2139,2258,2652,2922,3465,3467,3688,3990
390,0.8693,2.7662699222564697,0.935479998588562,1.0392800569534302,0.87009,1.065310001373291,2.774509906768799,0.9494799971580505,444,560,686,910,1161,1356,1741,2022,2139,2258,2652,2922,3464,3466,3688,3990
400,0.86913,2.764470100402832,0.9348700046539307,1.0399600267410278,0.87105,1.0613499879837036,2.784869909286499,0.953029990196228,440,559,686,911,1162,1356,1740,2021,2139,2257,2652,2922,3465,3466,3687,3990
410,0.87076,2.7819299697875977,0.9407699704170227,1.0334299802780151,0.87105,1.0613499879837036,2.784869909286499,0.953029990196228,439,557,686,911,1163,1356,1742,2022,2137,2253,2652,2922,3464,3467,3687,3990
420,0.86774,2.7499899864196777,0.9299700260162354,1.0454299449920654,0.87147,1.0596200227737427,2.7894198894500732,0.9545900225639343,437,557,685,911,1162,1356,1750,2021,2137,2254,2652,2922,3464,3465,3688,3990
430,0.87209,2.7963500022888184,0.9456499814987183,1.0281000137329102,0.87258,1.0550400018692017,2.8015201091766357,0.9587299823760986,435,555,686,912,1163,1358,1756,2022,2138,2253,2651,2922,3465,3467,3688,3990
440,0.87001,2.7738699913024902,0.9380499720573425,1.03643000125885,0.87352,1.0511399507522583,2.811919927597046,0.9622899889945984,434,556,685,912,1164,1361,1760,2022,2137,2254,2651,2922,3464,3466,3688,3990
450,0.8727,2.803030014038086,0.9479100108146667,1.0256500244140625,0.87353,1.0511000156402588,2.8120200634002686,0.9623200297355652,434,556,686,913,1166,1362,1762,2023,2138,2253,2651,2921,3465,3467,3689,3990
460,0.87227,2.7982499599456787,0.9462900161743164,1.027400016784668,0.87542,1.0432000160217285,2.833319902420044,0.9696099758148193,433,555,686,913,1166,1364,1766,2022,2137,2254,2651,2922,3464,3465,3689,3990
470,0.8741,2.8185598850250244,0.9531599879264832,1.0199999809265137,0.87482,1.045740008354187,2.8264400959014893,0.9672600030899048,431,553,685,913,1167,1365,1769,2023,2138,2252,2651,2922,3465,3689,3990
480,0.87099,2.784359931945801,0.9416000247001648,1.0325299501419067,0.87583,1.0414999723434448,2.8379299640655518,0.9711899757385254,428,553,684,913,1167,1367,1772,2022,2137,2250,2651,2922,3465,3689,3990
490,0.87465,2.8246800899505615,0.9552299976348877,1.0177899599075317,0.87721,1.0357099771499634,2.8538100719451904,0.9766200184822083,427,552,684,913,1168,1368,1772,2023,2138,2250,2651,2922,3465,3466,3688,3990
500,0.87503,2.829010009765625,0.9566900134086609,1.0162299871444702,0.87758,1.0341299772262573,2.8581700325012207,0.9781100153923035,425,552,684,913,1168,1368,1774,2023,2137,2247,2651,2922,3465,3467,3688,3990
510,0.87229,2.7985000610351562,0.9463800191879272,1.0273100137710571,0.87773,1.0334800481796265,2.8599700927734375,0.9787300229072571,424,551,684,913,1167,1368,1776,2023,2137,2248,2651,2922,3464,3467,3688,3990
520,0.87561,2.835669994354248,0.9589400291442871,1.0138499736785889,0.87862,1.0297199487686157,2.8704099655151367,0.9822999835014343,423,551,684,913,1167,1369,1779,2023,2138,2247,2651,2922,3464,3467,3689,3991
530,0.87291,2.805389881134033,0.9487000107765198,1.0247900485992432,0.87845,1.0304700136184692,2.8683199882507324,0.9815899729728699,421,551,684,914,1168,1371,1780,2023,2136,2247,2651,2922,3465,3466,3689,3991
540,0.87436,2.8214199542999268,0.9541299939155579,1.018970012664795,0.87974,1.0249600410461426,2.8837499618530273,0.9868699908256531,420,550,684,913,1167,1372,1782,2023,2135,2246,2651,2922,3464,3467,3690,3991
550,0.87663,2.8472800254821777,0.9628700017929077,1.0097099542617798,0.87998,1.0239499807357788,2.886579990386963,0.9878399968147278,419,550,684,913,1167,1371,1784,2023,2136,2243,2650,2921,3464,3467,3690,3991
560,0.87492,2.8277499675750732,0.9562699794769287,1.0166900157928467,0.88072,1.0207600593566895,2.89559006690979,0.9909200072288513,418,550,684,913,1166,1372,1784,2023,2135,2243,2651,2922,3465,3690,3991
570,0.87559,2.8353400230407715,0.9588299989700317,1.0139600038528442,0.88131,1.0182499885559082,2.9027299880981445,0.9933599829673767,417,550,684,914,1167,1372,1785,2023,2136,2244,2651,2922,3465,3467,3690,3991
580,0.87528,2.8318099975585938,0.9576399922370911,1.0152299404144287,0.88165,1.0168100595474243,2.9068500995635986,0.9947699904441833,416,549,684,914,1166,1372,1785,2023,2136,2244,2651,2922,3464,3468,3690,3991
590,0.87557,2.83516001701355,0.9587699770927429,1.0140299797058105,0.88212,1.0147700309753418,2.9126999378204346,0.9967700242996216,416,549,684,914,1166,1372,1785,2023,2136,2243,2651,2922,3466,3689,3991
600,0.87688,2.8501501083374023,0.9638400077819824,1.0086899995803833,0.88016,1.0231499671936035,2.888819932937622,0.9886000156402588,416,549,684,914,1166,1371,1787,2024,2136,2242,2651,2922,3465,3468,3690,3991
610,0.87475,2.8258399963378906,0.9556199908256531,1.0173699855804443,0.88233,1.0138700008392334,2.915290117263794,0.9976599812507629,415,549,683,913,1165,1372,1787,2024,2135,2240,2651,2922,3465,3466,3689,3991
620,0.87514,2.8303000926971436,0.9571300148963928,1.0157699584960938,0.88288,1.011489987373352,2.922139883041382,1.0,415,549,683,914,1166,1373,1788,2024,2136,2241,2651,2922,3465,3467,3689,3991
630,0.87798,2.8630499839782715,0.968209981918335,1.0041500329971313,0.88326,1.0098400115966797,2.926919937133789,1.00163996219635,415,548,684,914,1166,1374,1789,2024,2136,2240,2651,2922,3465,3468,3690,3991
640,0.87633,2.843869924545288,0.9617199897766113,1.0109200477600098,0.88399,1.0067100524902344,2.9360198974609375,1.0047600269317627,414,549,684,914,1166,1375,1790,2024,2135,2238,2651,2922,3465,3690,3991
650,0.87653,2.846129894256592,0.9624800086021423,1.0101200342178345,0.88432,1.0052800178527832,2.940200090408325,1.0061899423599243,414,548,684,914,1166,1376,1790,2025,2136,2238,2651,2922,3465,3468,3689,3991
660,0.87701,2.851720094680786,0.9643700122833252,1.008139967918396,0.88477,1.003309965133667,2.9459500312805176,1.0081499814987183,413,548,684,913,1165,1376,1791,2024,2135,2237,2651,2922,3466,3465,3689,3992
670,0.87849,2.8690600395202637,0.9702399969100952,1.0020500421524048,0.88529,1.0010600090026855,2.952589988708496,1.0104299783706665,413,548,684,913,1165,1376,1793,2025,2135,2235,2650,2922,3465,3468,3691,3992
680,0.87909,2.876159906387329,0.9726399779319763,0.9995700120925903,0.88406,1.0063999891281128,2.9368999004364014,1.0050599575042725,413,548,684,913,1166,1377,1795,2025,2134,2234,2651,2922,3465,3468,3692,3992
690,0.87515,2.830359935760498,0.9571499824523926,1.0157500505447388,0.88461,1.003980040550232,2.9439799785614014,1.0074800252914429,412,548,684,913,1166,1379,1796,2025,2134,2235,2650,2922,3466,3468,3692,3992
700,0.87952,2.8812499046325684,0.9743599891662598,0.9978100061416626,0.88571,0.999180018901825,2.9581298828125,1.0123200416564941,411,548,684,913,1166,1380,1798,2025,2134,2234,2650,2922,3465,3693,3992
710,0.87839,2.867810010910034,0.9698200225830078,1.0024800300598145,0.88664,0.9951300024986267,2.970180034637451,1.016450047492981,411,548,685,914,1166,1382,1799,2025,2134,2234,2651,2922,3466,3469,3692,3992
720,0.8722,2.7975399494171143,0.9460499882698059,1.0276600122451782,0.88371,1.007889986038208,2.93257999420166,1.0035799741744995,410,548,684,914,1166,1383,1800,2024,2134,2233,2651,2922,3465,3466,3692,3992
730,0.87824,2.866039991378784,0.969219982624054,1.003100037574768,0.88669,0.9948899745941162,2.9708800315856934,1.0166900157928467,410,548,685,913,1166,1383,1801,2025,2133,2233,2650,2922,3464,3469,3692,3992
740,0.88045,2.8924100399017334,0.9781299829483032,0.9939600229263306,0.88718,0.9927499890327454,2.9773099422454834,1.0188900232315063,410,548,685,914,1166,1384,1802,2025,2135,2233,2651,2922,3467,3469,3692,3992
750,0.87824,2.8660500049591064,0.969219982624054,1.003100037574768,0.88779,0.9900500178337097,2.98540997505188,1.0216599702835083,410,548,686,915,1167,1386,1802,2025,2135,2233,2651,2922,3465,3467,3692,3992
760,0.87824,2.866039991378784,0.969219982624054,1.003100037574768,0.8881,0.9886999726295471,2.989490032196045,1.0230499505996704,410,548,685,914,1167,1386,1802,2025,2135,2233,2651,2922,3464,3468,3693,3991
770,0.87524,2.831389904022217,0.9574999809265137,1.0153800249099731,0.88676,0.9945899844169617,2.971790075302124,1.0169999599456787,409,548,685,915,1167,1387,1802,2025,2135,2233,2651,2922,3466,3469,3693,3991
780,0.8806,2.894239902496338,0.9787499904632568,0.9933300018310547,0.88719,0.9927099943161011,2.9774301052093506,1.0189299583435059,410,548,687,916,1168,1388,1803,2026,2135,2233,2652,2921,3466,3469,3692,3991
790,0.88045,2.89247989654541,0.97816002368927,0.9939299821853638,0.88918,0.9839199781417847,3.0040199756622314,1.0280200242996216,409,548,686,915,1168,1389,1803,2025,2134,2232,2653,2922,3465,3692,3991
800,0.8788,2.8726398944854736,0.9714499711990356,1.0008000135421753,0.88926,0.9835799932479858,3.0050699710845947,1.028380036354065,408,548,686,916,1168,1390,1803,2025,2134,2232,2651,2922,3466,3469,3692,3991
810,0.88007,2.8878700733184814,0.9765999913215637,0.9955199956893921,0.88985,0.9809499979019165,3.01311993598938,1.0311399698257446,407,548,686,916,1167,1391,1803,2025,2134,2232,2652,2922,3467,3692,3991
820,0.88043,2.892159938812256,0.9780499935150146,0.9940400123596191,0.88791,0.9895399808883667,2.986949920654297,1.0221799612045288,407,547,686,915,1168,1390,1803,2025,2134,2232,2652,2921,3465,3471,3693,3991
830,0.87678,2.849020004272461,0.9634600281715393,1.0090999603271484,0.8891,0.9842699766159058,3.002959966659546,1.0276600122451782,407,548,686,916,1167,1390,1803,2025,2134,2232,2653,2922,3467,3469,3692,3990
840,0.88093,2.898250102996826,0.9801099896430969,0.9919499754905701,0.88957,0.982200026512146,3.00927996635437,1.0298199653625488,407,547,686,915,1168,1390,1803,2025,2134,2231,2653,2922,3466,3467,3692,3990
850,0.87939,2.8796799182891846,0.973829984664917,0.9983500242233276,0.89069,0.977180004119873,3.024749994277954,1.0351200103759766,407,548,686,916,1167,1390,1803,2025,2134,2231,2653,2922,3465,3471,3692,3990
860,0.87903,2.8754398822784424,0.9723899960517883,0.9998199939727783,0.89076,0.9768800139427185,3.025670051574707,1.0354299545288086,407,548,686,916,1167,1390,1803,2025,2134,2231,2652,2922,3467,3469,3691,3990
870,0.88135,2.9034500122070312,0.9818699955940247,0.9901800155639648,0.89074,0.9769799709320068,3.025369882583618,1.035330057144165,407,548,686,915,1167,1390,1803,2025,2134,2230,2653,2922,3467,3691,3991
880,0.87733,2.8554298877716064,0.9656299948692322,1.0068299770355225,0.89033,0.9787999987602234,3.0197200775146484,1.033400058746338,407,548,686,915,1167,1390,1803,2025,2134,2231,2653,2922,3466,3472,3691,3990
890,0.88168,2.9074900150299072,0.9832299947738647,0.9887999892234802,0.89094,0.9760900139808655,3.0281100273132324,1.036270022392273,407,547,686,915,1167,1390,1804,2025,2134,2231,2653,2922,3467,3470,3691,3990
900,0.88109,2.900160074234009,0.9807599782943726,0.9912999868392944,0.89198,0.9714099764823914,3.042710065841675,1.0412700176239014,407,548,686,915,1166,1390,1803,2025,2136,2231,2653,2922,3467,3468,3690,3990
910,0.8747,2.8252999782562256,0.9554399847984314,1.0175700187683105,0.88896,0.9848799705505371,3.0011000633239746,1.02701997756958,406,548,686,915,1166,1391,1803,2025,2136,2230,2653,2922,3466,3472,3689,3990
920,0.87861,2.8704400062561035,0.9707000255584717,1.0015699863433838,0.89158,0.9732000231742859,3.0371100902557373,1.0393500328063965,406,548,686,915,1166,1390,1803,2025,2135,2231,2652,2922,3468,3473,3689,3990
930,0.88208,2.9123599529266357,0.9848799705505371,0.9871500134468079,0.89194,0.9716100096702576,3.0420899391174316,1.0410499572753906,406,547,686,914,1166,1390,1804,2025,2135,2231,2652,2922,3467,3469,3690,3990
940,0.87977,2.884229898452759,0.9753699898719788,0.9967799782752991,0.89264,0.9684200286865234,3.0520999431610107,1.0444799661636353,405,547,686,914,1166,1390,1803,2025,2135,2231,2653,2922,3467,3689,3990
950,0.88132,2.9030799865722656,0.9817399978637695,0.9902999997138977,0.89317,0.9660300016403198,3.059659957885742,1.0470600128173828,405,547,686,915,1166,1390,1804,2025,2136,2231,2652,2922,3466,3473,3688,3990
960,0.8796,2.882240056991577,0.9746900200843811,0.9974700212478638,0.89304,0.9666200280189514,3.057770013809204,1.0464199781417847,405,547,686,915,1166,1390,1804,2025,2136,2231,2653,2922,3467,3471,3689,3990
970,0.88125,2.902139902114868,0.9814199805259705,0.9906200170516968,0.89344,0.9648299813270569,3.063460111618042,1.0483700037002563,405,547,686,915,1166,1390,1805,2025,2136,2230,2652,2922,3467,3469,3689,3990
980,0.88201,2.9115099906921387,0.9845899939537048,0.9874399900436401,0.89339,0.9650300145149231,3.062809944152832,1.0481499433517456,405,547,686,914,1166,1390,1805,2025,2136,2230,2653,2922,3467,3470,3688,3990
990,0.8788,2.872689962387085,0.9714699983596802,1.0007799863815308,0.89283,0.9675700068473816,3.054769992828369,1.045390009880066,404,547,686,915,1166,1390,1805,2025,2136,2230,2652,2922,3468,3472,3688,3990
