algorithm,dataset,target_size,scaler_y,mode,r2,rmse,rpd,rpiq,train_r2,train_rmse,train_rpd,train_rpiq
asa,min_lucas,500,robust,static,0.025000000000000005,1.899999988079071,1.0799999952316284,0.539000004529953,0.8469999999999999,0.843000003695488,1.0799999952316284,0.539000004529953
