algorithm,dataset,target_size,scaler_y,mode,r2,rmse,rpd,rpiq,train_r2,train_rmse,train_rpd,train_rpiq
bsdrcnn,lucas,8,robust,static,0.748,1.503000009059906,1.9919999837875368,0.668999993801117,0.751,1.4540000319480897,1.9919999837875368,0.668999993801117
bsdrcnn,lucas,8,robust,dyn,0.844,1.178000009059906,2.541000008583069,0.8539999902248383,0.8459999999999999,1.140999984741211,2.541000008583069,0.8539999902248383
bsdrcnn,lucas,8,robust,semi,0.772,1.4249999880790711,2.1079999923706056,0.7120000064373017,0.776,1.3799999713897706,2.1079999923706056,0.7120000064373017
bsdrcnn,lucas,16,robust,static,0.882,0.997000002861023,2.913000011444092,0.9999999940395355,0.8940000000000001,0.9589999914169312,2.913000011444092,0.9999999940395355
bsdrcnn,lucas,16,robust,dyn,0.891,0.956000006198883,3.032999992370605,1.037999987602234,0.902,0.917000013589859,3.032999992370605,1.037999987602234
bsdrcnn,lucas,16,robust,semi,0.8889999999999999,0.9679999947547913,3.002999997138977,1.0269999861717225,0.9010000000000001,0.9270000100135803,3.002999997138977,1.0269999861717225
